# source=ingredient_occurrences.tsv culturemech_rev=8c79a66fec edges=191616 recipes=15254 mim_records=800
mim_identifier	recipe_id	occurrences
CHEBI:44557	CultureMech:004192	1
CHEBI:44557	CultureMech:004198	1
CHEBI:44557	CultureMech:004298	1
CHEBI:44557	CultureMech:004299	1
CHEBI:44557	CultureMech:004300	1
CHEBI:44557	CultureMech:004311	1
CHEBI:44557	CultureMech:004344	1
CHEBI:44557	CultureMech:004357	1
CHEBI:44557	CultureMech:004390	1
CHEBI:44557	CultureMech:004391	1
CHEBI:44557	CultureMech:004402	1
CHEBI:44557	CultureMech:004608	1
CHEBI:44557	CultureMech:004609	1
CHEBI:44557	CultureMech:004702	1
CHEBI:44557	CultureMech:004732	1
CHEBI:44557	CultureMech:004733	1
CHEBI:44557	CultureMech:004735	1
CHEBI:44557	CultureMech:004736	1
CHEBI:44557	CultureMech:004737	1
CHEBI:44557	CultureMech:004738	1
CHEBI:44557	CultureMech:004739	1
CHEBI:44557	CultureMech:004740	1
CHEBI:44557	CultureMech:004741	1
CHEBI:44557	CultureMech:004744	1
CHEBI:44557	CultureMech:004745	1
CHEBI:44557	CultureMech:004999	1
CHEBI:44557	CultureMech:005002	1
CHEBI:44557	CultureMech:005003	1
CHEBI:44557	CultureMech:005004	1
CHEBI:44557	CultureMech:005005	1
CHEBI:44557	CultureMech:005006	1
CHEBI:44557	CultureMech:005007	1
CHEBI:44557	CultureMech:005011	1
CHEBI:44557	CultureMech:005012	1
CHEBI:44557	CultureMech:005013	1
CHEBI:44557	CultureMech:005025	1
CHEBI:44557	CultureMech:005028	1
CHEBI:44557	CultureMech:005029	1
CHEBI:44557	CultureMech:005050	1
CHEBI:44557	CultureMech:005051	1
CHEBI:44557	CultureMech:005052	1
CHEBI:44557	CultureMech:005053	1
CHEBI:44557	CultureMech:005105	1
CHEBI:44557	CultureMech:005109	1
CHEBI:44557	CultureMech:005110	1
CHEBI:44557	CultureMech:005111	1
CHEBI:44557	CultureMech:005112	1
CHEBI:44557	CultureMech:005113	1
CHEBI:44557	CultureMech:005116	1
CHEBI:44557	CultureMech:005173	1
CHEBI:44557	CultureMech:005174	1
CHEBI:44557	CultureMech:005175	1
CHEBI:44557	CultureMech:005183	1
CHEBI:44557	CultureMech:005188	1
CHEBI:44557	CultureMech:005219	1
CHEBI:44557	CultureMech:005228	1
CHEBI:44557	CultureMech:005234	1
CHEBI:44557	CultureMech:005235	1
CHEBI:44557	CultureMech:005236	1
CHEBI:44557	CultureMech:005591	1
CHEBI:44557	CultureMech:005593	1
CHEBI:44557	CultureMech:005594	1
CHEBI:44557	CultureMech:005603	1
CHEBI:44557	CultureMech:005605	1
CHEBI:44557	CultureMech:005617	1
CHEBI:44557	CultureMech:005618	1
CHEBI:44557	CultureMech:005619	1
CHEBI:44557	CultureMech:005621	1
CHEBI:44557	CultureMech:005622	1
CHEBI:44557	CultureMech:005623	1
CHEBI:44557	CultureMech:005631	1
CHEBI:44557	CultureMech:005698	1
CHEBI:44557	CultureMech:005699	1
CHEBI:44557	CultureMech:005713	1
CHEBI:44557	CultureMech:005877	1
CHEBI:44557	CultureMech:005887	1
CHEBI:44557	CultureMech:005888	1
CHEBI:44557	CultureMech:005889	1
CHEBI:44557	CultureMech:005912	1
CHEBI:44557	CultureMech:005968	1
CHEBI:44557	CultureMech:006008	1
CHEBI:44557	CultureMech:006009	1
CHEBI:44557	CultureMech:006013	1
CHEBI:44557	CultureMech:006023	1
CHEBI:44557	CultureMech:006070	1
CHEBI:44557	CultureMech:006078	1
CHEBI:44557	CultureMech:006087	1
CHEBI:44557	CultureMech:006088	1
CHEBI:44557	CultureMech:006090	1
CHEBI:44557	CultureMech:006091	1
CHEBI:44557	CultureMech:006096	1
CHEBI:44557	CultureMech:006097	1
CHEBI:44557	CultureMech:006101	1
CHEBI:44557	CultureMech:006103	1
CHEBI:44557	CultureMech:006104	1
CHEBI:44557	CultureMech:006105	1
CHEBI:44557	CultureMech:006116	1
CHEBI:44557	CultureMech:006117	1
CHEBI:44557	CultureMech:006118	1
CHEBI:44557	CultureMech:006119	1
CHEBI:44557	CultureMech:006120	1
CHEBI:44557	CultureMech:006121	1
CHEBI:44557	CultureMech:006122	1
CHEBI:44557	CultureMech:006123	1
CHEBI:44557	CultureMech:006124	1
CHEBI:44557	CultureMech:006125	1
CHEBI:44557	CultureMech:006126	1
CHEBI:44557	CultureMech:006127	1
CHEBI:44557	CultureMech:006128	1
CHEBI:44557	CultureMech:006134	1
CHEBI:44557	CultureMech:006135	1
CHEBI:44557	CultureMech:006140	1
CHEBI:44557	CultureMech:006141	1
CHEBI:44557	CultureMech:006142	1
CHEBI:44557	CultureMech:006143	1
CHEBI:44557	CultureMech:006144	1
CHEBI:44557	CultureMech:006145	1
CHEBI:44557	CultureMech:006151	1
CHEBI:44557	CultureMech:006183	1
CHEBI:44557	CultureMech:006245	1
CHEBI:44557	CultureMech:006246	1
CHEBI:44557	CultureMech:006247	1
CHEBI:44557	CultureMech:006266	1
CHEBI:44557	CultureMech:006267	1
CHEBI:44557	CultureMech:006274	1
CHEBI:44557	CultureMech:006275	1
CHEBI:44557	CultureMech:006290	1
CHEBI:44557	CultureMech:006292	1
CHEBI:44557	CultureMech:006295	1
CHEBI:44557	CultureMech:006297	1
CHEBI:44557	CultureMech:006329	1
CHEBI:44557	CultureMech:006330	1
CHEBI:44557	CultureMech:006331	1
CHEBI:44557	CultureMech:006351	1
CHEBI:44557	CultureMech:006353	1
CHEBI:44557	CultureMech:006354	1
CHEBI:44557	CultureMech:006355	1
CHEBI:44557	CultureMech:006356	1
CHEBI:44557	CultureMech:006357	1
CHEBI:44557	CultureMech:006358	1
CHEBI:44557	CultureMech:006359	1
CHEBI:44557	CultureMech:006360	1
CHEBI:44557	CultureMech:006373	1
CHEBI:44557	CultureMech:006374	1
CHEBI:44557	CultureMech:006378	1
CHEBI:44557	CultureMech:006386	1
CHEBI:44557	CultureMech:006387	1
CHEBI:44557	CultureMech:006390	1
CHEBI:44557	CultureMech:006391	1
CHEBI:44557	CultureMech:006393	1
CHEBI:44557	CultureMech:006400	1
CHEBI:44557	CultureMech:006416	1
CHEBI:44557	CultureMech:006419	1
CHEBI:44557	CultureMech:006420	1
CHEBI:44557	CultureMech:006423	1
CHEBI:44557	CultureMech:006430	1
CHEBI:44557	CultureMech:006482	1
CHEBI:44557	CultureMech:006487	1
CHEBI:44557	CultureMech:006503	1
CHEBI:44557	CultureMech:006504	1
CHEBI:44557	CultureMech:006505	1
CHEBI:44557	CultureMech:006524	1
CHEBI:44557	CultureMech:006537	1
CHEBI:44557	CultureMech:006544	1
CHEBI:44557	CultureMech:006552	1
CHEBI:44557	CultureMech:006553	1
CHEBI:44557	CultureMech:006554	1
CHEBI:44557	CultureMech:006555	1
CHEBI:44557	CultureMech:006556	1
CHEBI:44557	CultureMech:006559	1
CHEBI:44557	CultureMech:006630	1
CHEBI:44557	CultureMech:006669	1
CHEBI:44557	CultureMech:006670	1
CHEBI:44557	CultureMech:006671	1
CHEBI:44557	CultureMech:006678	1
CHEBI:44557	CultureMech:006679	1
CHEBI:44557	CultureMech:006680	1
CHEBI:44557	CultureMech:006701	1
CHEBI:44557	CultureMech:006702	1
CHEBI:44557	CultureMech:006703	1
CHEBI:44557	CultureMech:006704	1
CHEBI:44557	CultureMech:006705	1
CHEBI:44557	CultureMech:006715	1
CHEBI:44557	CultureMech:006716	1
CHEBI:44557	CultureMech:006717	1
CHEBI:44557	CultureMech:006718	1
CHEBI:44557	CultureMech:006737	1
CHEBI:44557	CultureMech:006739	1
CHEBI:44557	CultureMech:006742	1
CHEBI:44557	CultureMech:006743	1
CHEBI:44557	CultureMech:006744	1
CHEBI:44557	CultureMech:006745	1
CHEBI:44557	CultureMech:006748	1
CHEBI:44557	CultureMech:006749	1
CHEBI:44557	CultureMech:006750	1
CHEBI:44557	CultureMech:006751	1
CHEBI:44557	CultureMech:006759	1
CHEBI:44557	CultureMech:006776	1
CHEBI:44557	CultureMech:006788	1
CHEBI:44557	CultureMech:006790	1
CHEBI:44557	CultureMech:006791	1
CHEBI:44557	CultureMech:006792	1
CHEBI:44557	CultureMech:006830	1
CHEBI:44557	CultureMech:006831	1
CHEBI:44557	CultureMech:006832	1
CHEBI:44557	CultureMech:006833	1
CHEBI:44557	CultureMech:006834	1
CHEBI:44557	CultureMech:006844	1
CHEBI:44557	CultureMech:006850	1
CHEBI:44557	CultureMech:006851	1
CHEBI:44557	CultureMech:006852	1
CHEBI:44557	CultureMech:006853	1
CHEBI:44557	CultureMech:006855	1
CHEBI:44557	CultureMech:006856	1
CHEBI:44557	CultureMech:006857	1
CHEBI:44557	CultureMech:006881	1
CHEBI:44557	CultureMech:006882	1
CHEBI:44557	CultureMech:006883	1
CHEBI:44557	CultureMech:006906	1
CHEBI:44557	CultureMech:006907	1
CHEBI:44557	CultureMech:006908	1
CHEBI:44557	CultureMech:006909	1
CHEBI:44557	CultureMech:006910	1
CHEBI:44557	CultureMech:006911	1
CHEBI:44557	CultureMech:006912	1
CHEBI:44557	CultureMech:006913	1
CHEBI:44557	CultureMech:006914	1
CHEBI:44557	CultureMech:006915	1
CHEBI:44557	CultureMech:006916	1
CHEBI:44557	CultureMech:006918	1
CHEBI:44557	CultureMech:006919	1
CHEBI:44557	CultureMech:006920	1
CHEBI:44557	CultureMech:006922	1
CHEBI:44557	CultureMech:006931	1
CHEBI:44557	CultureMech:006933	1
CHEBI:44557	CultureMech:006935	1
CHEBI:44557	CultureMech:006937	1
CHEBI:44557	CultureMech:006938	1
CHEBI:44557	CultureMech:006939	1
CHEBI:44557	CultureMech:006981	1
CHEBI:44557	CultureMech:007034	1
CHEBI:44557	CultureMech:007069	1
CHEBI:44557	CultureMech:007070	1
CHEBI:44557	CultureMech:007071	1
CHEBI:44557	CultureMech:007072	1
CHEBI:44557	CultureMech:007080	1
CHEBI:44557	CultureMech:007091	1
CHEBI:44557	CultureMech:007103	1
CHEBI:44557	CultureMech:007114	1
CHEBI:44557	CultureMech:007125	1
CHEBI:44557	CultureMech:007136	1
CHEBI:44557	CultureMech:007147	1
CHEBI:44557	CultureMech:007158	1
CHEBI:44557	CultureMech:007229	1
CHEBI:44557	CultureMech:007293	1
CHEBI:44557	CultureMech:007294	1
CHEBI:44557	CultureMech:007301	1
CHEBI:44557	CultureMech:007310	1
CHEBI:44557	CultureMech:007317	1
CHEBI:44557	CultureMech:007318	1
CHEBI:44557	CultureMech:007319	1
CHEBI:44557	CultureMech:007320	1
CHEBI:44557	CultureMech:007322	1
CHEBI:44557	CultureMech:007323	1
CHEBI:44557	CultureMech:007324	1
CHEBI:44557	CultureMech:007325	1
CHEBI:44557	CultureMech:007326	1
CHEBI:44557	CultureMech:007327	1
CHEBI:44557	CultureMech:007328	1
CHEBI:44557	CultureMech:007329	1
CHEBI:44557	CultureMech:007330	1
CHEBI:44557	CultureMech:007331	1
CHEBI:44557	CultureMech:007333	1
CHEBI:44557	CultureMech:007334	1
CHEBI:44557	CultureMech:007335	1
CHEBI:44557	CultureMech:007336	1
CHEBI:44557	CultureMech:007337	1
CHEBI:44557	CultureMech:007338	1
CHEBI:44557	CultureMech:007339	1
CHEBI:44557	CultureMech:007340	1
CHEBI:44557	CultureMech:007341	1
CHEBI:44557	CultureMech:007342	1
CHEBI:44557	CultureMech:007344	1
CHEBI:44557	CultureMech:007345	1
CHEBI:44557	CultureMech:007346	1
CHEBI:44557	CultureMech:007347	1
CHEBI:44557	CultureMech:007348	1
CHEBI:44557	CultureMech:007349	1
CHEBI:44557	CultureMech:007350	1
CHEBI:44557	CultureMech:007351	1
CHEBI:44557	CultureMech:007352	1
CHEBI:44557	CultureMech:007353	1
CHEBI:44557	CultureMech:007355	1
CHEBI:44557	CultureMech:007356	1
CHEBI:44557	CultureMech:007357	1
CHEBI:44557	CultureMech:007358	1
CHEBI:44557	CultureMech:007359	1
CHEBI:44557	CultureMech:007360	1
CHEBI:44557	CultureMech:007361	1
CHEBI:44557	CultureMech:007362	1
CHEBI:44557	CultureMech:007363	1
CHEBI:44557	CultureMech:007364	1
CHEBI:44557	CultureMech:007366	1
CHEBI:44557	CultureMech:007367	1
CHEBI:44557	CultureMech:007368	1
CHEBI:44557	CultureMech:007369	1
CHEBI:44557	CultureMech:007370	1
CHEBI:44557	CultureMech:007371	1
CHEBI:44557	CultureMech:007372	1
CHEBI:44557	CultureMech:007373	1
CHEBI:44557	CultureMech:007374	1
CHEBI:44557	CultureMech:007375	1
CHEBI:44557	CultureMech:007377	1
CHEBI:44557	CultureMech:007378	1
CHEBI:44557	CultureMech:007380	1
CHEBI:44557	CultureMech:007381	1
CHEBI:44557	CultureMech:007430	1
CHEBI:44557	CultureMech:007431	1
CHEBI:44557	CultureMech:007432	1
CHEBI:44557	CultureMech:007433	1
CHEBI:44557	CultureMech:007434	1
CHEBI:44557	CultureMech:007545	1
CHEBI:44557	CultureMech:007547	1
CHEBI:44557	CultureMech:007552	1
CHEBI:44557	CultureMech:007601	1
CHEBI:44557	CultureMech:007602	1
CHEBI:44557	CultureMech:007631	1
CHEBI:44557	CultureMech:007732	1
CHEBI:44557	CultureMech:007868	1
CHEBI:44557	CultureMech:007880	1
CHEBI:44557	CultureMech:007946	1
CHEBI:44557	CultureMech:007968	1
CHEBI:44557	CultureMech:008013	1
CHEBI:44557	CultureMech:008025	1
CHEBI:44557	CultureMech:008052	1
CHEBI:44557	CultureMech:008121	1
CHEBI:44557	CultureMech:008128	1
CHEBI:44557	CultureMech:008131	1
CHEBI:44557	CultureMech:008133	1
CHEBI:44557	CultureMech:008134	1
CHEBI:44557	CultureMech:008135	1
CHEBI:44557	CultureMech:008136	1
CHEBI:44557	CultureMech:008146	1
CHEBI:44557	CultureMech:008148	1
CHEBI:44557	CultureMech:008161	1
CHEBI:44557	CultureMech:008162	1
CHEBI:44557	CultureMech:008164	1
CHEBI:44557	CultureMech:008179	1
CHEBI:44557	CultureMech:008186	1
CHEBI:44557	CultureMech:008187	1
CHEBI:44557	CultureMech:008189	1
CHEBI:44557	CultureMech:008192	1
CHEBI:44557	CultureMech:008203	1
CHEBI:44557	CultureMech:008204	1
CHEBI:44557	CultureMech:008205	1
CHEBI:44557	CultureMech:008211	1
CHEBI:44557	CultureMech:008212	1
CHEBI:44557	CultureMech:008213	1
CHEBI:44557	CultureMech:008216	1
CHEBI:44557	CultureMech:008230	1
CHEBI:44557	CultureMech:008231	1
CHEBI:44557	CultureMech:008232	1
CHEBI:44557	CultureMech:008235	1
CHEBI:44557	CultureMech:008242	1
CHEBI:44557	CultureMech:008250	1
CHEBI:44557	CultureMech:008254	1
CHEBI:44557	CultureMech:008255	1
CHEBI:44557	CultureMech:008257	1
CHEBI:44557	CultureMech:008259	1
CHEBI:44557	CultureMech:008264	1
CHEBI:44557	CultureMech:008266	1
CHEBI:44557	CultureMech:008267	1
CHEBI:44557	CultureMech:008268	1
CHEBI:44557	CultureMech:008278	1
CHEBI:44557	CultureMech:008280	1
CHEBI:44557	CultureMech:008281	1
CHEBI:44557	CultureMech:008287	1
CHEBI:44557	CultureMech:008290	1
CHEBI:44557	CultureMech:008292	1
CHEBI:44557	CultureMech:008296	1
CHEBI:44557	CultureMech:008308	1
CHEBI:44557	CultureMech:008309	1
CHEBI:44557	CultureMech:008321	1
CHEBI:44557	CultureMech:008322	1
CHEBI:44557	CultureMech:008326	1
CHEBI:44557	CultureMech:008327	1
CHEBI:44557	CultureMech:008328	1
CHEBI:44557	CultureMech:008333	1
CHEBI:44557	CultureMech:008337	1
CHEBI:44557	CultureMech:008343	1
CHEBI:44557	CultureMech:008344	1
CHEBI:44557	CultureMech:008362	1
CHEBI:44557	CultureMech:008363	1
CHEBI:44557	CultureMech:008371	1
CHEBI:44557	CultureMech:008372	1
CHEBI:44557	CultureMech:008379	1
CHEBI:44557	CultureMech:008388	1
CHEBI:44557	CultureMech:008389	1
CHEBI:44557	CultureMech:008406	1
CHEBI:44557	CultureMech:008407	1
CHEBI:44557	CultureMech:008415	1
CHEBI:44557	CultureMech:008420	1
CHEBI:44557	CultureMech:008425	1
CHEBI:44557	CultureMech:008435	1
CHEBI:44557	CultureMech:008439	1
CHEBI:44557	CultureMech:008448	1
CHEBI:44557	CultureMech:008450	1
CHEBI:44557	CultureMech:008452	1
CHEBI:44557	CultureMech:008453	1
CHEBI:44557	CultureMech:008456	1
CHEBI:44557	CultureMech:008459	1
CHEBI:44557	CultureMech:008469	1
CHEBI:44557	CultureMech:008485	1
CHEBI:44557	CultureMech:008486	1
CHEBI:44557	CultureMech:008487	1
CHEBI:44557	CultureMech:008488	1
CHEBI:44557	CultureMech:008489	1
CHEBI:44557	CultureMech:008490	1
CHEBI:44557	CultureMech:008491	1
CHEBI:44557	CultureMech:008503	1
CHEBI:44557	CultureMech:008504	1
CHEBI:44557	CultureMech:008505	1
CHEBI:44557	CultureMech:008506	1
CHEBI:44557	CultureMech:008531	1
CHEBI:44557	CultureMech:008545	1
CHEBI:44557	CultureMech:008556	1
CHEBI:44557	CultureMech:008571	1
CHEBI:44557	CultureMech:008572	1
CHEBI:44557	CultureMech:008574	1
CHEBI:44557	CultureMech:008578	1
CHEBI:44557	CultureMech:008579	1
CHEBI:44557	CultureMech:008580	1
CHEBI:44557	CultureMech:008581	1
CHEBI:44557	CultureMech:008588	1
CHEBI:44557	CultureMech:008597	1
CHEBI:44557	CultureMech:008598	1
CHEBI:44557	CultureMech:008601	1
CHEBI:44557	CultureMech:008603	1
CHEBI:44557	CultureMech:008606	1
CHEBI:44557	CultureMech:008621	1
CHEBI:44557	CultureMech:008622	1
CHEBI:44557	CultureMech:008623	1
CHEBI:44557	CultureMech:008642	1
CHEBI:44557	CultureMech:008645	1
CHEBI:44557	CultureMech:008661	1
CHEBI:44557	CultureMech:008664	1
CHEBI:44557	CultureMech:008665	1
CHEBI:44557	CultureMech:008666	1
CHEBI:44557	CultureMech:008667	1
CHEBI:44557	CultureMech:008672	1
CHEBI:44557	CultureMech:008683	1
CHEBI:44557	CultureMech:008684	1
CHEBI:44557	CultureMech:008700	1
CHEBI:44557	CultureMech:008703	1
CHEBI:44557	CultureMech:008704	1
CHEBI:44557	CultureMech:008714	1
CHEBI:44557	CultureMech:008715	1
CHEBI:44557	CultureMech:008717	1
CHEBI:44557	CultureMech:008726	1
CHEBI:44557	CultureMech:008744	1
CHEBI:44557	CultureMech:008747	1
CHEBI:44557	CultureMech:008766	1
CHEBI:44557	CultureMech:008779	1
CHEBI:44557	CultureMech:008808	1
CHEBI:44557	CultureMech:008809	1
CHEBI:44557	CultureMech:008818	1
CHEBI:44557	CultureMech:008830	1
CHEBI:44557	CultureMech:008864	1
CHEBI:44557	CultureMech:008868	1
CHEBI:44557	CultureMech:008869	1
CHEBI:44557	CultureMech:008881	1
CHEBI:44557	CultureMech:008883	1
CHEBI:44557	CultureMech:008898	1
CHEBI:44557	CultureMech:008899	1
CHEBI:44557	CultureMech:008920	1
CHEBI:44557	CultureMech:008925	1
CHEBI:44557	CultureMech:008932	1
CHEBI:44557	CultureMech:008945	1
CHEBI:44557	CultureMech:008949	1
CHEBI:44557	CultureMech:009040	1
CHEBI:44557	CultureMech:009041	1
CHEBI:44557	CultureMech:009097	1
CHEBI:44557	CultureMech:009112	1
CHEBI:44557	CultureMech:009117	1
CHEBI:44557	CultureMech:009123	1
CHEBI:44557	CultureMech:009125	1
CHEBI:44557	CultureMech:009126	1
CHEBI:44557	CultureMech:009135	1
CHEBI:44557	CultureMech:009144	1
CHEBI:44557	CultureMech:009161	1
CHEBI:44557	CultureMech:009163	1
CHEBI:44557	CultureMech:009171	1
CHEBI:44557	CultureMech:009173	1
CHEBI:44557	CultureMech:009174	1
CHEBI:44557	CultureMech:009189	1
CHEBI:44557	CultureMech:009190	1
CHEBI:44557	CultureMech:009198	1
CHEBI:44557	CultureMech:009201	1
CHEBI:44557	CultureMech:009204	1
CHEBI:44557	CultureMech:009208	1
CHEBI:44557	CultureMech:009211	1
CHEBI:44557	CultureMech:009212	1
CHEBI:44557	CultureMech:009213	1
CHEBI:44557	CultureMech:009217	1
CHEBI:44557	CultureMech:009218	1
CHEBI:44557	CultureMech:009219	1
CHEBI:44557	CultureMech:009220	1
CHEBI:44557	CultureMech:009221	1
CHEBI:44557	CultureMech:009222	1
CHEBI:44557	CultureMech:009225	1
CHEBI:44557	CultureMech:009230	1
CHEBI:44557	CultureMech:009249	1
CHEBI:44557	CultureMech:009258	1
CHEBI:44557	CultureMech:009260	1
CHEBI:44557	CultureMech:009265	1
CHEBI:44557	CultureMech:009267	1
CHEBI:44557	CultureMech:009269	1
CHEBI:44557	CultureMech:009270	1
CHEBI:44557	CultureMech:009271	1
CHEBI:44557	CultureMech:009273	1
CHEBI:44557	CultureMech:009277	1
CHEBI:44557	CultureMech:009278	1
CHEBI:44557	CultureMech:009279	1
CHEBI:44557	CultureMech:009281	1
CHEBI:44557	CultureMech:009282	1
CHEBI:44557	CultureMech:009285	1
CHEBI:44557	CultureMech:009287	1
CHEBI:44557	CultureMech:009298	1
CHEBI:44557	CultureMech:009299	1
CHEBI:44557	CultureMech:009309	1
CHEBI:44557	CultureMech:009316	1
CHEBI:44557	CultureMech:009324	1
CHEBI:44557	CultureMech:009329	1
CHEBI:44557	CultureMech:009337	1
CHEBI:44557	CultureMech:009357	1
CHEBI:44557	CultureMech:009381	1
CHEBI:44557	CultureMech:009492	1
CHEBI:44557	CultureMech:009516	1
CHEBI:44557	CultureMech:009520	1
CHEBI:44557	CultureMech:009533	1
CHEBI:44557	CultureMech:009556	1
CHEBI:44557	CultureMech:009593	1
CHEBI:44557	CultureMech:009600	1
CHEBI:44557	CultureMech:009602	1
CHEBI:44557	CultureMech:009603	1
CHEBI:44557	CultureMech:009604	1
CHEBI:44557	CultureMech:009610	1
CHEBI:44557	CultureMech:009613	1
CHEBI:44557	CultureMech:009617	1
CHEBI:44557	CultureMech:009619	1
CHEBI:44557	CultureMech:009620	1
CHEBI:44557	CultureMech:009621	1
CHEBI:44557	CultureMech:009622	1
CHEBI:44557	CultureMech:009627	1
CHEBI:44557	CultureMech:009641	1
CHEBI:44557	CultureMech:009686	1
CHEBI:44557	CultureMech:009743	1
CHEBI:44557	CultureMech:009754	1
CHEBI:44557	CultureMech:009793	1
CHEBI:44557	CultureMech:009868	1
CHEBI:44557	CultureMech:009871	1
CHEBI:44557	CultureMech:009872	1
CHEBI:44557	CultureMech:009879	1
CHEBI:44557	CultureMech:009916	1
CHEBI:44557	CultureMech:010014	1
CHEBI:44557	CultureMech:010045	1
CHEBI:44557	CultureMech:010096	1
CHEBI:44557	CultureMech:010134	1
CHEBI:44557	CultureMech:010173	1
CHEBI:44557	CultureMech:010175	1
CHEBI:44557	CultureMech:010279	1
CHEBI:44557	CultureMech:010364	1
CHEBI:44557	CultureMech:010386	1
CHEBI:44557	CultureMech:010400	1
CHEBI:44557	CultureMech:010405	1
CHEBI:44557	CultureMech:010419	1
CHEBI:44557	CultureMech:010420	1
CHEBI:44557	CultureMech:010454	1
CHEBI:44557	CultureMech:010491	1
CHEBI:44557	CultureMech:010659	1
CHEBI:44557	CultureMech:010759	1
CHEBI:44557	CultureMech:010787	1
CHEBI:44557	CultureMech:010816	1
CHEBI:44557	CultureMech:010828	1
CHEBI:44557	CultureMech:010830	1
CHEBI:44557	CultureMech:010968	1
CHEBI:44557	CultureMech:011134	1
CHEBI:44557	CultureMech:011218	1
CHEBI:44557	CultureMech:011244	1
CHEBI:44557	CultureMech:011437	1
CHEBI:44557	CultureMech:011442	1
CHEBI:44557	CultureMech:011472	1
CHEBI:44557	CultureMech:011496	1
CHEBI:44557	CultureMech:011642	1
CHEBI:44557	CultureMech:011676	1
CHEBI:44557	CultureMech:011691	1
CHEBI:44557	CultureMech:011798	1
CHEBI:44557	CultureMech:011836	1
CHEBI:44557	CultureMech:011872	1
CHEBI:44557	CultureMech:012001	1
CHEBI:44557	CultureMech:012006	1
CHEBI:44557	CultureMech:012014	1
CHEBI:44557	CultureMech:012042	1
CHEBI:44557	CultureMech:012051	1
CHEBI:44557	CultureMech:012075	1
CHEBI:44557	CultureMech:012139	1
CHEBI:44557	CultureMech:012144	1
CHEBI:44557	CultureMech:012156	1
CHEBI:44557	CultureMech:012185	1
CHEBI:44557	CultureMech:012222	1
CHEBI:44557	CultureMech:012244	1
CHEBI:44557	CultureMech:012252	1
CHEBI:44557	CultureMech:012287	1
CHEBI:44557	CultureMech:012420	1
CHEBI:44557	CultureMech:012563	1
CHEBI:44557	CultureMech:012685	1
CHEBI:44557	CultureMech:012877	1
CHEBI:44557	CultureMech:012882	1
CHEBI:44557	CultureMech:012936	1
CHEBI:44557	CultureMech:012958	1
CHEBI:44557	CultureMech:012972	1
CHEBI:44557	CultureMech:012974	1
CHEBI:44557	CultureMech:012989	1
CHEBI:44557	CultureMech:013022	1
CHEBI:44557	CultureMech:013037	1
CHEBI:44557	CultureMech:013043	1
CHEBI:44557	CultureMech:013066	1
CHEBI:44557	CultureMech:013075	1
CHEBI:44557	CultureMech:013097	1
CHEBI:44557	CultureMech:013137	1
CHEBI:44557	CultureMech:013148	1
CHEBI:44557	CultureMech:013252	1
CHEBI:44557	CultureMech:013256	1
CHEBI:44557	CultureMech:013301	1
CHEBI:44557	CultureMech:013323	1
CHEBI:44557	CultureMech:013445	1
CHEBI:44557	CultureMech:013477	1
CHEBI:44557	CultureMech:013530	1
CHEBI:44557	CultureMech:013551	1
CHEBI:44557	CultureMech:013577	1
CHEBI:44557	CultureMech:013579	1
CHEBI:44557	CultureMech:013631	1
CHEBI:44557	CultureMech:013634	1
CHEBI:44557	CultureMech:013730	1
CHEBI:44557	CultureMech:013827	1
CHEBI:44557	CultureMech:013859	1
CHEBI:44557	CultureMech:013865	1
CHEBI:44557	CultureMech:013871	1
CHEBI:44557	CultureMech:013886	1
CHEBI:44557	CultureMech:013889	1
CHEBI:44557	CultureMech:013928	1
CHEBI:44557	CultureMech:013938	1
CHEBI:44557	CultureMech:013990	1
CHEBI:44557	CultureMech:014018	1
CHEBI:44557	CultureMech:014132	1
CHEBI:44557	CultureMech:014283	1
CHEBI:44557	CultureMech:014297	1
CHEBI:44557	CultureMech:014392	1
CHEBI:44557	CultureMech:014436	1
CHEBI:44557	CultureMech:014586	1
CHEBI:44557	CultureMech:014622	1
CHEBI:44557	CultureMech:014641	1
CHEBI:44557	CultureMech:014663	1
CHEBI:44557	CultureMech:014679	1
CHEBI:44557	CultureMech:014691	1
CHEBI:44557	CultureMech:014693	1
CHEBI:44557	CultureMech:014915	1
CHEBI:44557	CultureMech:015252	1
CHEBI:44557	CultureMech:015340	1
CHEBI:44557	CultureMech:015343	1
CHEBI:44557	CultureMech:015344	1
CHEBI:44557	CultureMech:015345	1
CHEBI:44557	CultureMech:015378	1
CHEBI:44557	CultureMech:015399	1
CHEBI:44557	CultureMech:015413	1
CHEBI:44557	CultureMech:015422	1
CHEBI:44557	CultureMech:015423	1
CHEBI:44557	CultureMech:015427	1
CHEBI:44557	CultureMech:015457	1
CHEBI:44557	CultureMech:015458	1
CHEBI:44557	CultureMech:015459	1
CHEBI:44557	CultureMech:015461	1
CHEBI:44557	CultureMech:015462	1
CHEBI:44557	CultureMech:015463	1
CHEBI:44557	CultureMech:015485	1
CHEBI:44557	CultureMech:015486	1
CHEBI:44557	CultureMech:015487	1
CHEBI:44557	CultureMech:015488	1
CHEBI:44557	CultureMech:015489	1
CHEBI:44557	CultureMech:015490	1
CHEBI:44557	CultureMech:015491	1
CHEBI:44557	CultureMech:015500	1
CHEBI:44557	CultureMech:015502	1
CHEBI:44557	CultureMech:015509	1
CHEBI:44557	CultureMech:015510	1
CHEBI:44557	CultureMech:015511	1
