subject_id	subject_label	object_id	object_label	object_prefix	predicate_id	classification	repair_confidence	recommended_action	evidence	ingredient_yaml	yaml_identifier	yaml_cas_rn	yaml_ontology_id	yaml_mapping_quality	ingredient_type	kg_microbe_node_id	companion_non_identity_count	companion_registry_count	review_notes	external_ols_status	external_ols_label	external_ols_label_match
MIM:Rhodomycin_A	Rhodomycin A	kgmicrobe.compound:rhodomycin_a	Rhodomycin A	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Rhodomycin_A.yaml	kgmicrobe.compound:rhodomycin_a		mesh:C004977	NARROW_MATCH	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Ribose	Ribose	kgmicrobe.compound:ribose	Ribose	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Ribose.yaml	CHEBI:33942	200-059-4	CHEBI:33942	EXACT_MATCH	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Ristocetin_B	Ristocetin B	kgmicrobe.compound:ristocetin_b	Ristocetin B	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Ristocetin_B.yaml	kgmicrobe.compound:ristocetin_b		CHEBI:85129	NARROW_MATCH	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Robustic_Acid	Robustic Acid	mesh:C105206	robustic acid	mesh	skos:narrowMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Robustic_Acid.yaml	cas:5307-59-5	5307-59-5	mesh:C105206	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	robustic acid	true
MIM:Robustic_Acid	Robustic Acid	cas:5307-59-5	Robustic Acid	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Robustic_Acid.yaml	cas:5307-59-5	5307-59-5	mesh:C105206	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Robustic_Acid	Robustic Acid	kgmicrobe.compound:robustic_acid	Robustic Acid	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Robustic_Acid.yaml	cas:5307-59-5	5307-59-5	mesh:C105206	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Rutilantinone	Rutilantinone	cas:21288-61-9	Rutilantinone	cas	skos:closeMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Rutilantinone.yaml	cas:21288-61-9	21288-61-9	cas:21288-61-9	FALLBACK_REGISTRY	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:S-adenosyl_Homocysteine	S-adenosyl Homocysteine	cas:9789-92-0	S-adenosyl Homocysteine	cas	skos:closeMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/S-adenosyl_Homocysteine.yaml	cas:9789-92-0	9789-92-0	cas:9789-92-0	FALLBACK_REGISTRY	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Sarcidin	Sarcidin	kgmicrobe.compound:sarcidin	Sarcidin	kgmicrobe.compound	skos:closeMatch	expected_registry_identifier	none	keep pending curator promotion to external ontology term	kg-microbe placeholder retained as local registry identifier until an exact external ontology identity is curated.	data/ingredients/mapped/Sarcidin.yaml	kgmicrobe.compound:sarcidin		kgmicrobe.compound:sarcidin	PLACEHOLDER	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Sclareolide	Sclareolide	mesh:C109395	sclareolide	mesh	skos:narrowMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Sclareolide.yaml	cas:564-20-5	564-20-5	mesh:C109395	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	sclareolide	true
MIM:Sclareolide	Sclareolide	cas:564-20-5	Sclareolide	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Sclareolide.yaml	cas:564-20-5	564-20-5	mesh:C109395	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sclareolide	Sclareolide	kgmicrobe.compound:sclareolide	Sclareolide	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Sclareolide.yaml	cas:564-20-5	564-20-5	mesh:C109395	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Setamycin	Setamycin	mesh:C032953	setamycin	mesh	skos:exactMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Setamycin.yaml	mesh:C032953		mesh:C032953	EXACT_MATCH	SINGLE_INGREDIENT		0	0	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	setamycin	true
MIM:Sialyllacto-N-tetraose_D	Sialyllacto-N-tetraose d	cas:100789-83-1	Sialyllacto-N-tetraose d	cas	skos:closeMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Sialyllacto-N-tetraose_D.yaml	cas:100789-83-1	100789-83-1	cas:100789-83-1	FALLBACK_REGISTRY	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Silver_Sulfate	silver sulfate	cas:10294-26-5	silver sulfate	cas	skos:closeMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Silver_Sulfate.yaml	cas:10294-26-5	10294-26-5	cas:10294-26-5	FALLBACK_REGISTRY	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Simvastatin_Hydroxy_Acid_Ammonium_Salt	Simvastatin Hydroxy Acid Ammonium Salt	cas:139893-43-9	Simvastatin Hydroxy Acid Ammonium Salt	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Simvastatin_Hydroxy_Acid_Ammonium_Salt.yaml	cas:139893-43-9	139893-43-9	CHEBI:169041	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Simvastatin_Hydroxy_Acid_Ammonium_Salt	Simvastatin Hydroxy Acid Ammonium Salt	kgmicrobe.compound:simvastatin_hydroxy_acid_ammonium_salt	Simvastatin Hydroxy Acid Ammonium Salt	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Simvastatin_Hydroxy_Acid_Ammonium_Salt.yaml	cas:139893-43-9	139893-43-9	CHEBI:169041	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sisomicin_Sulfate_Salt	Sisomicin sulfate salt	cas:53179-09-2	Sisomicin sulfate salt	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Sisomicin_Sulfate_Salt.yaml	cas:53179-09-2	53179-09-2	CHEBI:35175	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sisomicin_Sulfate_Salt	Sisomicin sulfate salt	kgmicrobe.compound:sisomicin_sulfate_salt	Sisomicin sulfate salt	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Sisomicin_Sulfate_Salt.yaml	cas:53179-09-2	53179-09-2	CHEBI:35175	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sn-Glycerol_3-phosphate_Bis~28cyclohexylammonium~29_Salt	sn-Glycerol 3-phosphate bis(cyclohexylammonium) salt	cas:29849-82-9	sn-Glycerol 3-phosphate bis(cyclohexylammonium) salt	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.								1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sn-Glycerol_3-phosphate_Bis~28cyclohexylammonium~29_Salt	sn-Glycerol 3-phosphate bis(cyclohexylammonium) salt	kgmicrobe.compound:sn-glycerol_3-phosphate_bis~28cyclohexylammonium~29_salt	sn-Glycerol 3-phosphate bis(cyclohexylammonium) salt	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.								1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sn-Glycerol_3-phosphate_Lithium_Salt	sn-Glycerol 3-phosphate lithium salt	cas:17989-41-2	sn-Glycerol 3-phosphate lithium salt	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Sn-Glycerol_3-phosphate_Lithium_Salt.yaml	cas:17989-41-2	17989-41-2	CHEBI:15978	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sn-Glycerol_3-phosphate_Lithium_Salt	sn-Glycerol 3-phosphate lithium salt	kgmicrobe.compound:sn-glycerol_3-phosphate_lithium_salt	sn-Glycerol 3-phosphate lithium salt	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Sn-Glycerol_3-phosphate_Lithium_Salt.yaml	cas:17989-41-2	17989-41-2	CHEBI:15978	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sodium_2-bromoethanesulfonate	Sodium 2-bromoethanesulfonate	cas:4263-52-9	Sodium 2-bromoethanesulfonate	cas	skos:closeMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Sodium_2-bromoethanesulfonate.yaml	cas:4263-52-9	4263-52-9	cas:4263-52-9	FALLBACK_REGISTRY	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Sodium_Adipate	Sodium adipate	cas:7486-38-6	Sodium adipate	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Sodium_Adipate.yaml	cas:7486-38-6	7486-38-6	FOODON:03413240	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sodium_Adipate	Sodium adipate	kgmicrobe.ingredient:sodium_adipate	Sodium adipate	kgmicrobe.ingredient	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Sodium_Adipate.yaml	cas:7486-38-6	7486-38-6	FOODON:03413240	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sodium_Antimonate	Sodium antimonate	mesh:C034426	sodium antimonate	mesh	skos:narrowMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Sodium_Antimonate.yaml	cas:15432-85-6	15432-85-6	mesh:C034426	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	sodium antimonate	true
MIM:Sodium_Antimonate	Sodium antimonate	cas:15432-85-6	Sodium antimonate	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Sodium_Antimonate.yaml	cas:15432-85-6	15432-85-6	mesh:C034426	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sodium_Antimonate	Sodium antimonate	kgmicrobe.compound:sodium_antimonate	Sodium antimonate	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Sodium_Antimonate.yaml	cas:15432-85-6	15432-85-6	mesh:C034426	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sodium_Carbonate_Monohydrate	sodium carbonate monohydrate	cas:5968-11-6	sodium carbonate monohydrate	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Sodium_Carbonate_Monohydrate.yaml	cas:5968-11-6	5968-11-6	CHEBI:29377	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sodium_Carbonate_Monohydrate	sodium carbonate monohydrate	kgmicrobe.compound:sodium_carbonate_monohydrate	sodium carbonate monohydrate	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Sodium_Carbonate_Monohydrate.yaml	cas:5968-11-6	5968-11-6	CHEBI:29377	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sodium_Cholate_Hydrate	Sodium cholate hydrate	cas:206986-87-0	Sodium cholate hydrate	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Sodium_Cholate_Hydrate.yaml	cas:206986-87-0	206986-87-0	CHEBI:26711	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sodium_Cholate_Hydrate	Sodium cholate hydrate	kgmicrobe.compound:sodium_cholate_hydrate	Sodium cholate hydrate	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Sodium_Cholate_Hydrate.yaml	cas:206986-87-0	206986-87-0	CHEBI:26711	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sodium_D-Lactate	Sodium D-Lactate	cas:920-49-0	Sodium D-Lactate	cas	skos:closeMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Sodium_D-Lactate.yaml	cas:920-49-0	920-49-0	cas:920-49-0	FALLBACK_REGISTRY	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Sodium_Deoxycholate_Monohydrate	Sodium deoxycholate monohydrate	cas:145224-92-6	Sodium deoxycholate monohydrate	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Sodium_Deoxycholate_Monohydrate.yaml	cas:145224-92-6	145224-92-6	CHEBI:9177	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sodium_Deoxycholate_Monohydrate	Sodium deoxycholate monohydrate	kgmicrobe.compound:sodium_deoxycholate_monohydrate	Sodium deoxycholate monohydrate	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Sodium_Deoxycholate_Monohydrate.yaml	cas:145224-92-6	145224-92-6	CHEBI:9177	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sodium_Ethyl_Sulfate	Sodium ethyl sulfate	cas:546-74-7	Sodium ethyl sulfate	cas	skos:closeMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Sodium_Ethyl_Sulfate.yaml	cas:546-74-7	546-74-7	cas:546-74-7	FALLBACK_REGISTRY	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Sodium_Hypophosphite_Monohydrate	Sodium hypophosphite monohydrate	cas:10039-56-2	Sodium hypophosphite monohydrate	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Sodium_Hypophosphite_Monohydrate.yaml	cas:10039-56-2	10039-56-2	CHEBI:234148	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sodium_Hypophosphite_Monohydrate	Sodium hypophosphite monohydrate	kgmicrobe.compound:sodium_hypophosphite_monohydrate	Sodium hypophosphite monohydrate	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Sodium_Hypophosphite_Monohydrate.yaml	cas:10039-56-2	10039-56-2	CHEBI:234148	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sodium_Isethionate	sodium isethionate	cas:1562-00-1	sodium isethionate	cas	skos:closeMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Sodium_Isethionate.yaml	cas:1562-00-1	1562-00-1	cas:1562-00-1	FALLBACK_REGISTRY	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Sodium_Metasilicate	Sodium Metasilicate	mesh:C025349	sodium metasilicate	mesh	skos:exactMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Sodium_Metasilicate.yaml	mesh:C025349	6834-92-0	mesh:C025349	EXACT_MATCH			0	0	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	sodium metasilicate	true
MIM:Sodium_Metasilicate_~28silicate_For_Diatom_Frustules~29	Sodium metasilicate (silicate for diatom frustules)	mesh:C025349	sodium metasilicate	mesh	skos:closeMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.								1	0	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	sodium metasilicate	true
MIM:Sodium_Methanesulfonate	Sodium methanesulfonate	cas:2386-57-4	Sodium methanesulfonate	cas	skos:closeMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Sodium_Methanesulfonate.yaml	cas:2386-57-4	2386-57-4	cas:2386-57-4	FALLBACK_REGISTRY	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Sodium_Perchlorate_Monohydrate	Sodium perchlorate monohydrate	cas:7791-07-3	Sodium perchlorate monohydrate	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Sodium_Perchlorate_Monohydrate.yaml	cas:7791-07-3	7791-07-3	CHEBI:132103	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sodium_Perchlorate_Monohydrate	Sodium perchlorate monohydrate	kgmicrobe.compound:sodium_perchlorate_monohydrate	Sodium perchlorate monohydrate	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Sodium_Perchlorate_Monohydrate.yaml	cas:7791-07-3	7791-07-3	CHEBI:132103	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sodium_Persulfate	Sodium Persulfate	mesh:C024625	sodium persulfate	mesh	skos:narrowMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Sodium_Persulfate.yaml	cas:7775-27-1	7775-27-1	mesh:C024625	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	sodium persulfate	true
MIM:Sodium_Persulfate	Sodium Persulfate	cas:7775-27-1	Sodium Persulfate	cas	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Sodium_Persulfate.yaml	cas:7775-27-1	7775-27-1	mesh:C024625	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sodium_Persulfate	Sodium Persulfate	kgmicrobe.compound:sodium_persulfate	Sodium Persulfate	kgmicrobe.compound	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Sodium_Persulfate.yaml	cas:7775-27-1	7775-27-1	mesh:C024625	NARROW_MATCH	SINGLE_INGREDIENT		1	2	none|UNKNOWN_TERM|2026-05-06			
MIM:Sodium_Phosphate_Buffer	Sodium phosphate buffer	NCIT:C29321	Phosphate Buffer	NCIT	skos:closeMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Sodium_Phosphate_Buffer.yaml	kgmicrobe.ingredient:sodium_phosphate_buffer		NCIT:C29321	CLOSE_MATCH	STOCK_SOLUTION	kgmicrobe.ingredient:sodium_phosphate_buffer	1	1	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	Phosphate Buffer	true
MIM:Sodium_Phosphate_Buffer	Sodium phosphate buffer	kgmicrobe.ingredient:sodium_phosphate_buffer	Sodium phosphate buffer	kgmicrobe.ingredient	skos:exactMatch	expected_registry_identifier	none	keep; no mapping repair needed	kg-microbe registry CURIE is an expected local identity/companion row and is not an OAK/OLS ontology term.	data/ingredients/mapped/Sodium_Phosphate_Buffer.yaml	kgmicrobe.ingredient:sodium_phosphate_buffer		NCIT:C29321	CLOSE_MATCH	STOCK_SOLUTION	kgmicrobe.ingredient:sodium_phosphate_buffer	1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Sodium_Phosphite_Dibasic_Pentahydrate	Sodium phosphite dibasic pentahydrate	cas:13517-23-2	Sodium phosphite dibasic pentahydrate	cas	skos:closeMatch	expected_registry_identifier	none	keep; no mapping repair needed	CAS object_id matches YAML identifier or chemical_properties.cas_rn; CAS registry CURIEs are not OAK/OLS ontology terms.	data/ingredients/mapped/Sodium_Phosphite_Dibasic_Pentahydrate.yaml	cas:13517-23-2	13517-23-2	cas:13517-23-2	FALLBACK_REGISTRY	SINGLE_INGREDIENT		1	1	none|UNKNOWN_TERM|2026-05-06			
MIM:Sodium_Potassium_Phosphate_Buffer	Sodium Potassium phosphate buffer	NCIT:C29321	Phosphate Buffer	NCIT	skos:closeMatch	missing_prefix_validator_coverage_issue	none	keep mapping; extend synonym-review OLS prefix dispatch if this should validate green in future	Prefix-specific EBI OLS query resolves this exact CURIE; UNKNOWN_TERM came from synonym-review dispatcher lacking full prefix coverage.	data/ingredients/mapped/Sodium_Potassium_Phosphate_Buffer.yaml	kgmicrobe.ingredient:sodium_potassium_phosphate_buffer		NCIT:C29321	CLOSE_MATCH	STOCK_SOLUTION	kgmicrobe.ingredient:sodium_potassium_phosphate_buffer	1	1	none|UNKNOWN_TERM|2026-05-06	RESOLVED_EXACT_CURIE	Phosphate Buffer	true
