subject_id	subject_label	object_id	object_label	new_candidates	ingredient_yaml	review_status	missing_candidates_after_review	review_notes
MIM:D-fructose	D-Fructose	CHEBI:15824	D-fructose	Optional ingredient|(-)-D-fructose|(2)-d-fructose	data/ingredients/mapped/D-fructose.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:D-glucuronic_Acid	D-glucuronic acid	CHEBI:42717	alpha-D-glucuronic acid	(sodium salt)|D-Glucuronsaeure|D-Glukuronsaeure	data/ingredients/mapped/D-glucuronic_Acid.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:D-sorbitol	D-Sorbitol	CHEBI:17924	D-glucitol	(-)-D-sorbitol|D-sorbitol (D-glucitol)	data/ingredients/mapped/D-sorbitol.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:D-xylose_5-phosphate_Lithium_Salt	D-xylose 5-phosphate lithium salt	CHEBI:37492	D-xylose 5-phosphate	D-xylose 5-phosphate lithium salt	data/ingredients/mapped/D-xylose_5-phosphate_Lithium_Salt.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:D	D	CHEBI:29958	L-aspartic acid residue	(L-lactic acid, sodium salt)	data/ingredients/mapped/D.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:DEANONOate	DEANONOate	CHEBI:77707	diethylamine NONOate	DEANONOate	data/ingredients/mapped/DEANONOate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:DETANO	DETA/NO	CHEBI:50154	1,1-bis(2-aminoethyl)-2-hydroxy-3-oxotriazane	DETA/NO	data/ingredients/mapped/DETANO.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:DL-2-Aminoadipic_Acid	DL-2-Aminoadipic acid	CHEBI:37023	L-2-aminoadipic acid	DL-2-Aminoadipic acid	data/ingredients/mapped/DL-2-Aminoadipic_Acid.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:DL-2-Aminobutyric_Acid	DL-2-Aminobutyric acid	CHEBI:35621	alpha-aminobutyric acid	DL-2-Aminobutyric acid	data/ingredients/mapped/DL-2-Aminobutyric_Acid.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:DL-3-Aminoisobutyric_Acid	DL-3-Aminoisobutyric acid	CHEBI:27389	3-aminoisobutyric acid	DL-3-Aminoisobutyric acid	data/ingredients/mapped/DL-3-Aminoisobutyric_Acid.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:DL-3-Hydroxyisobutyric_Acid_Sodium_Salt	DL-3-Hydroxyisobutyric acid sodium salt	CHEBI:26714	sodium salt	DL-3-Hydroxyisobutyric acid sodium salt	data/ingredients/mapped/DL-3-Hydroxyisobutyric_Acid_Sodium_Salt.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:DL-Glycerol_1-phosphate_Sodium_Salt_Hydrate	DL-Glycerol 1-phosphate sodium salt hydrate	CHEBI:14336	glycerol 1-phosphate	DL-Glycerol 1-phosphate sodium salt hydrate	data/ingredients/mapped/DL-Glycerol_1-phosphate_Sodium_Salt_Hydrate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:DL-Isocitric_Acid_Trisodium_Salt_Hydrate	DL-Isocitric acid trisodium salt hydrate	CHEBI:172950	Isocitric acid, DL-	DL-Isocitric acid trisodium salt hydrate	data/ingredients/mapped/DL-Isocitric_Acid_Trisodium_Salt_Hydrate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:D_Trehalose_dihydrate	D-Trehalose dihydrate	CHEBI:232797	trehalose dihydrate	D-Trehalose dihydrate	data/ingredients/mapped/D_Trehalose_dihydrate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Delta-Nonalactone	Delta-Nonalactone	CHEBI:171747	6-Butyltetrahydro-2H-pyran-2-one	Delta-Nonalactone	data/ingredients/mapped/Delta-Nonalactone.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Deoxyribonucleic_Acid_From_Herring_Sperm	Deoxyribonucleic acid from herring sperm	CHEBI:16991	deoxyribonucleic acid	Deoxyribonucleic acid from herring sperm	data/ingredients/mapped/Deoxyribonucleic_Acid_From_Herring_Sperm.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Dextrose	Dextrose	CHEBI:4167	D-glucopyranose	(+)-D-glucose	data/ingredients/mapped/Dextrose.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Diaminopimelic_Acid	Diaminopimelic acid	CHEBI:23674	None	Diaminopimelic acid	data/ingredients/mapped/Diaminopimelic_Acid.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Diammonium_molybdate	Diammonium molybdate	CHEBI:91249	ammonium molybdate	(NH4)6Mo7O24 x 4 H2O|(NH4)6Mo7O24|Molybdic acid ammonium salt tetrahydrate|Ammonium heptamolybdate tetrahydrate	data/ingredients/mapped/Diammonium_molybdate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Dicloxacillin_Sodium_Salt_Monohydrate	Dicloxacillin sodium salt monohydrate	CHEBI:52019	dicloxacillin sodium monohydrate	Dicloxacillin sodium salt monohydrate	data/ingredients/mapped/Dicloxacillin_Sodium_Salt_Monohydrate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Difucosyllactose	Difucosyllactose	CHEBI:89917	Lactodifucotetraose	Difucosyllactose	data/ingredients/mapped/Difucosyllactose.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Dihydrojasmonic_Acid_Methyl_Ester	dihydrojasmonic acid, methyl ester	CHEBI:89741	Methyl dihydrojasmonate	dihydrojasmonic acid, methyl ester	data/ingredients/mapped/Dihydrojasmonic_Acid_Methyl_Ester.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Dimethylfraxetin	Dimethylfraxetin	CHEBI:93172	6,7,8-trimethoxy-1-benzopyran-2-one	Dimethylfraxetin	data/ingredients/mapped/Dimethylfraxetin.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Dimethylsulfoniopropionate_Hydrochloride	Dimethylsulfoniopropionate hydrochloride	CHEBI:16457	S,S-dimethyl-beta-propiothetin	Dimethylsulfoniopropionate hydrochloride	data/ingredients/mapped/Dimethylsulfoniopropionate_Hydrochloride.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Disodium_Oxalate	Disodium oxalate	CHEBI:132764	sodium oxalate	Na-oxalate	data/ingredients/mapped/Disodium_Oxalate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Disodium_Phosphate_Heptahydrate_~28002_M_Stock~29	Disodium phosphate heptahydrate (0.02 M stock)	CHEBI:131825	8,5'-cyclo-2'-deoxyadenosine	Disodium phosphate heptahydrate (0.02 M stock)|disodium hydrogen phosphate heptahydrate	data/ingredients/mapped/Disodium_Phosphate_Heptahydrate_(002_M_Stock).yaml	REPAIRED_MAPPING_WRONG_CHEBI_TO_KGM_NARROW		Mapping repaired during 2026-05-10 SYNONYM_ENRICH review; see YAML curation_history and SSSOM repair rows.
MIM:Distilled_Water	Distilled water	CHEBI:15377	water	Distilled water|Demineralized water|Double distilled water|Tap water|dH2O	data/ingredients/mapped/Distilled_Water.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Dl-2-methylbutyric_Acid	DL-2-Methylbutyric acid	CHEBI:37070	2-methylbutyric acid	DL-2-Methylbutyric acid|2-Methyl-butyric acid|DL-2-Methyl butyric acid|DL-alpha-Methyl butyric acid|DL-α-Methyl butyric acid|α-Methylbutyric acid	data/ingredients/mapped/Dl-2-methylbutyric_Acid.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Dl-alpha-lipoic_Acid	(DL)-alpha-Lipoic acid	CHEBI:16494	lipoic acid	(DL)-alpha-Lipoic acid|DL-6,8-thioctic acid|DL-alpha-lipoic acid|Lipoate	data/ingredients/mapped/Dl-alpha-lipoic_Acid.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Dl-aspartic_Acid	DL-aspartic acid	CHEBI:22660	aspartic acid	DL-aspartic acid	data/ingredients/mapped/Dl-aspartic_Acid.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Dl-carnitine	DL-carnitine	CHEBI:17126	carnitine	DL-carnitine	data/ingredients/mapped/Dl-carnitine.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Dl-dithiothreitol	DL-Dithiothreitol	CHEBI:42106	L-1,4-dithiothreitol	DL-Dithiothreitol|(R*,R*)-1,4-dimercapto-2,3-butanediol|Cleland's reagent|DTL|DTT|Dithiotreitol|rac-Dithiothreitol|rel-(2R,3R)-1,4-disulfanylbutane-2,3-diol|Dithiothreitol|(100 mM solution)	data/ingredients/mapped/Dl-dithiothreitol.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Dl-malic_Acid	DL-Malic acid	CHEBI:6650	malic acid	D,L-Malic Acid|DL-Malate|7,10-dihydroxy-2-(2-methoxypropan-2-yl)-8-(2-methylbut-3-en-2-yl)-6H-furo[3,2-c]xanthen-6-one|garciniaxanthone F	data/ingredients/mapped/Dl-malic_Acid.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Dl-mevalonic_Acid	DL-mevalonic acid	CHEBI:25351	mevalonic acid	(2R,4S,5R,6R)-5-Acetamido-2-[(2R,3S,4R,5S)-5-acetamido-4-[(2R,3R,4R,5S,6R)-3-acetamido-6-(hydroxymethyl)-5-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4-[(2S,3S,4R,5S,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-2,3,6-trihydroxyhexoxy]-4-hydroxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxane-2-carboxylic acid	data/ingredients/mapped/Dl-mevalonic_Acid.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Dl-tryptophan	DL-Tryptophan	CHEBI:57912	L-tryptophan zwitterion	DL-Tryptophan	data/ingredients/mapped/Dl-tryptophan.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Dodecandioic_Acid	Dodecandioic acid	CHEBI:4676	dodecanedioic acid	Dodecandioic acid	data/ingredients/mapped/Dodecandioic_Acid.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Dry_Cow-manure	Dry cow-manure	ENVO:00003031	animal manure	Dry cow-manure	data/ingredients/mapped/Dry_Cow-manure.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:E-Amino-N-Caproic_Acid	e-Amino-N-Caproic Acid	CHEBI:16586	6-aminohexanoic acid	e-Amino-N-Caproic Acid	data/ingredients/mapped/E-Amino-N-Caproic_Acid.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:EDTA_~28acid_Form~29	EDTA (acid form)	CHEBI:42191	EDTA(4-)	EDTA (acid form)|edetic acid	data/ingredients/mapped/EDTA_(acid_Form).yaml	REPAIRED_MAPPING_EDTA_ACID_FORM		Mapping repaired during 2026-05-10 SYNONYM_ENRICH review; see YAML curation_history and SSSOM repair rows.
MIM:Econazole_Nitrate_Salt	Econazole nitrate salt	CHEBI:4755	econazole nitrate	Econazole nitrate salt	data/ingredients/mapped/Econazole_Nitrate_Salt.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Egg_Yolk	Egg yolk	FOODON:03315772	chicken egg yolk food product	Egg yolk	data/ingredients/mapped/Egg_Yolk.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Epigallocatechin	Epigallocatechin	CHEBI:42255	(-)-epigallocatechin	Epigallocatechin	data/ingredients/mapped/Epigallocatechin.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Esculin_Monohydrate	Esculin Monohydrate	CHEBI:4853	esculin	Esculin Monohydrate	data/ingredients/mapped/Esculin_Monohydrate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Ethanol	Ethanol	CHEBI:16236	ethanol	(non-methylated)|carbon source: ethanol|produces: ethanol|Ethanol absolute	data/ingredients/mapped/Ethanol.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Fatty_Acid_Mixture_See_Medium_No_266	Fatty acid mixture (see Medium No. 266)	CHEBI:35366	fatty acid	Fatty acid mixture (see Medium No. 266)	data/ingredients/mapped/Fatty_Acid_Mixture_See_Medium_No_266.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Fe2_So43_X_N_H2o	Fe2(SO4)3 x n H2O	CHEBI:53438	iron(3+) sulfate	Fe2(SO4)3 x n H2O	data/ingredients/mapped/Fe2_So43_X_N_H2o.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Fe4_Po42	Fe4(PO4)2	CHEBI:132767	ferric pyrophosphate	Fe4(PO4)2	data/ingredients/mapped/Fe4_Po42.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Fe_Iii-edta	Fe(III)-EDTA	CHEBI:30729	ethylenediaminetetraacetatoferrate(1-)	Fe(III)·EDTA|Ferric EDTA|electron acceptor: ethylenediaminetetraacetatoferrate|ethylenediaminetetraacetatoferrate	data/ingredients/mapped/Fe_Iii-edta.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Fe_Iii_Citrate	Fe(III) citrate	CHEBI:144421	iron(III) citrate	Fe(III) citrate|Fe(NH3)citrate|Ferric iron citrate|Eisencitrat	data/ingredients/mapped/Fe_Iii_Citrate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Fe_Iiipo4_X_4_H2o	Fe(III)PO4 x 4 H2O	CHEBI:131372	iron(3+) phosphate tetrahydrate	Fe(III)PO4 x 4 H2O	data/ingredients/mapped/Fe_Iiipo4_X_4_H2o.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Fe_Nh42_So42_X_6_H2o	Fe(NH4)2(SO4)2 x 6 H2O	CHEBI:76181	ferrous ammonium sulfate hexahydrate	Fe(NH4)2(SO4)2 x 6 H2O|Fe(NH4)2(SO4)2 . 6H2O|Fe(NH4)2(SO4)2 x 6 H2O (0.01% w/v)|Fe(NH4)2(SO4)2 x 6 H2O (0.1% w/v)|Fe(NH4)2(SO4)2 x 6 H2O (2% v/v)|Fe(NH4)2(SO4)2 x 6H2O|Fe(NH4)2(SO4)2·6H2O|Fe(NH4)2(SO4)2・6H2O	data/ingredients/mapped/Fe_Nh42_So42_X_6_H2o.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Fe_Nh42_So42_X_7_H2o	Fe(NH4)2(SO4)2 x 7 H2O	CHEBI:131378	ferrous ammonium sulfate heptahydrate	Fe(NH4)2(SO4)2 x 7 H2O|Fe(NH4)2(SO4)2 . 7H2O|Fe(NH4)2(SO4)2 x 7H2O|Fe(NH4)2(SO4)2x7H2O|Fe(NH4)2(SO4)2·7H2O	data/ingredients/mapped/Fe_Nh42_So42_X_7_H2o.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Fecl2_X_4_H2o	FeCl2 x 4 H2O	CHEBI:86249	iron dichloride tetrahydrate	FeCl 2 x 4 H2O|FeCl2 tetrahydrate|FeCl2 x 4 H2O (0.1% w/v in 0.2 N HCl)|FeCl2 x 4 H2O (0.2% w/v in 0.02 N HCl)|Iron (II) chloride tetrahydrate|FeCl2 4H2O	data/ingredients/mapped/Fecl2_X_4_H2o.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Fecl2_X_6_H2o	FeCl2 x 6 H2O	CHEBI:30812	iron dichloride	FeCl2 x 6 H2O|FeCl2 x 7 H2O|FeCl2·6H2O|FeCl2⋅6H2O	data/ingredients/mapped/Fecl2_X_6_H2o.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Fecl2_X_7_H2o	FeCl2 x 7 H2O	CHEBI:30812	iron dichloride	FeCl2 x 7 H2O|FeCl2 x 6 H2O|FeCl2·6H2O|FeCl2⋅6H2O	data/ingredients/mapped/Fecl2_X_7_H2o.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Fecl3_X_4_H2o	FeCl3 x 4 H2O	CHEBI:30808	iron trichloride	FeCl3 x 4 H2O|FeCl3·4H2O	data/ingredients/mapped/Fecl3_X_4_H2o.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Ferric_Ammonium_Citrate	Ferric ammonium citrate	CHEBI:31604	ferric ammonium citrate	Fe(NH4)citrate	data/ingredients/mapped/Ferric_Ammonium_Citrate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Ferric_Chloride_Hexahydrate	Ferric chloride hexahydrate	CHEBI:82824	calpain inhibitor	Ferric chloride hexahydrate	data/ingredients/mapped/Ferric_Chloride_Hexahydrate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Ferrihydrite	Ferrihydrite	CHEBI:192761	ferrihydrite	amorphous fe(iii) oxyhydroxid|amorphous iron (iii) oxide|electron acceptor: amorphous fe(iii) oxyhydroxid|electron acceptor: amorphous iron (iii) oxide|reduction: amorphous fe(iii) oxyhydroxid|reduction: amorphous iron (iii) oxide	data/ingredients/mapped/Ferrihydrite.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Ferulic_Acid	Ferulic Acid	CHEBI:193350	ferulic acid	trans-4-Hydroxy-3-methoxycinnamic acid	data/ingredients/mapped/Ferulic_Acid.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Feso4	FeSO4	CHEBI:75832	iron(2+) sulfate (anhydrous)	FeSO .7H O	data/ingredients/mapped/Feso4.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Feso4_X_5_H2o	FeSO4 x 5 H2O	CHEBI:75832	iron(2+) sulfate (anhydrous)	FeSO4 x 5 H2O|FeSO4 x 6 H2O|FeSO4 x 6H2O|FeSO4 x 7H2O|FeSO4 x7 H2O|FeSO4·6H2O|FeSO4・6H2O	data/ingredients/mapped/Feso4_X_5_H2o.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Feso4_X_6_H2o	FeSO4 x 6 H2O	CHEBI:75832	iron(2+) sulfate (anhydrous)	FeSO4 x 6 H2O|FeSO4 x 5 H2O|FeSO4 x 6H2O|FeSO4 x 7H2O|FeSO4 x7 H2O|FeSO4·6H2O|FeSO4・6H2O	data/ingredients/mapped/Feso4_X_6_H2o.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Feso4_X_7_H2o	FeSO4 x 7 H2O	CHEBI:75836	iron(2+) sulfate heptahydrate	Fe SO4 x 7 H2O|Iron (II) sulfate heptahydrate|FeSO4 7H2O	data/ingredients/mapped/Feso4_X_7_H2o.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Feso4_X_7h2o	FeSO4 x 7H2O	CHEBI:75832	iron(2+) sulfate (anhydrous)	FeSO4 x 7H2O|FeSO4 x 5 H2O|FeSO4 x 6 H2O|FeSO4 x 6H2O|FeSO4 x7 H2O|FeSO4·6H2O|FeSO4・6H2O	data/ingredients/mapped/Feso4_X_7h2o.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Fish-sperm_Dna	Fish-Sperm DNA	CHEBI:16991	deoxyribonucleic acid	Fish-Sperm DNA	data/ingredients/mapped/Fish-sperm_Dna.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Fluoranthene	Fluoranthene	CHEBI:33083	fluoranthene	benzo[j,k]acenaphthylene|1,2-benzacenaphthylene	data/ingredients/mapped/Fluoranthene.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Folic_Acid	Folic acid	CHEBI:27470	folic acid	Folinic acid (citrovorum)	data/ingredients/mapped/Folic_Acid.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Folinic_Acid	Folinic acid	CHEBI:15640	5-formyltetrahydrofolic acid	(calcium salt)	data/ingredients/mapped/Folinic_Acid.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Formic_Acid	Formic acid	CHEBI:30751	formic acid	(sodium salt)	data/ingredients/mapped/Formic_Acid.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Fosmidomycin_Sodium_Salt_Hydrate	Fosmidomycin sodium salt hydrate	CHEBI:201600	Fosmidomycin sodium salt	Fosmidomycin sodium salt hydrate	data/ingredients/mapped/Fosmidomycin_Sodium_Salt_Hydrate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Fructooligosaccharides_~28FOS~29	Fructooligosaccharides (FOS)	CHEBI:28645	beta-D-fructofuranose	Fructooligosaccharides (FOS)	data/ingredients/mapped/Fructooligosaccharides_(FOS).yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Fructose	Fructose	CHEBI:28757	fructose	beta-D-Fructose|beta-D-arabino-Hexulose|beta-Fruit sugar|beta-Levulose	data/ingredients/mapped/Fructose.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Fucose	Fucose	CHEBI:18287	L-fucose	Fucose|6-Deoxygalactose|Fuc	data/ingredients/mapped/Fucose.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Fumaric_Acid	Fumaric acid	CHEBI:18012	fumaric acid	(disodium salt)	data/ingredients/mapped/Fumaric_Acid.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Fusidic_Acid_Sodium_Salt	Fusidic acid sodium salt	CHEBI:29013	fusidic acid	Fusidic acid sodium salt	data/ingredients/mapped/Fusidic_Acid_Sodium_Salt.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Galactomannan_From_Guar	Galactomannan from guar	CHEBI:27680	galactomannan	Galactomannan from guar	data/ingredients/mapped/Galactomannan_From_Guar.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Gambogic_Acid	Gambogic Acid	CHEBI:67521	(-)-gambogic acid	Gambogic Acid	data/ingredients/mapped/Gambogic_Acid.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Gamma-aminobutyric_Acid	gamma-Aminobutyric acid	CHEBI:16865	gamma-aminobutyric acid	2-aminobutyrate|Gamma-Aminobutyric Acid Hydrochloride	data/ingredients/mapped/Gamma-aminobutyric_Acid.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Gelrite	Gelrite	CHEBI:85248	gellan gum	G Starch	data/ingredients/mapped/Gelrite.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Geneticin_G418	Geneticin G418	CHEBI:42768	geneticin	Geneticin G418	data/ingredients/mapped/Geneticin_G418.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Gentamicin_Sulfate_Salt	Gentamicin sulfate salt	CHEBI:5312	gentamicin sulfate	Gentamicin sulfate salt	data/ingredients/mapped/Gentamicin_Sulfate_Salt.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Gentibiose	Gentibiose	CHEBI:28066	gentiobiose	Gentibiose	data/ingredients/mapped/Gentibiose.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Gentisic_Acid	Gentisic acid	CHEBI:17189	2,5-dihydroxybenzoic acid	(sodium salt)	data/ingredients/mapped/Gentisic_Acid.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Glucomannan_~28konjac~29	Glucomannan (konjac)	CHEBI:17020	glucomannan	Glucomannan (konjac)|autoclaved, Glucomannan (konjac)|boiled in 10% ethanol	data/ingredients/mapped/Glucomannan_(konjac).yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Glucose	Glucose	CHEBI:17234	glucose	(2R,3S,4R,5R)-2,3,4,5,6-pentahydroxyhexanal|D-GLUCOSE IN LINEAR FORM|D­glucose|aldehydo-D-gluco-hexose|fermentation: glucose|α-D-Glucose	data/ingredients/mapped/Glucose.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Glucuronamide	Glucuronamide	CHEBI:32323	beta-D-glucuronamide	D-Glucuronamide	data/ingredients/mapped/Glucuronamide.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Glutamic_Acid	Glutamic acid	CHEBI:16015	L-glutamic acid	DL-Glutamic acid|DL-Glutaminic acid|Glutaminic acid|Glutaminsaeure	data/ingredients/mapped/Glutamic_Acid.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Glutathione_Oxidized	Glutathione oxidized	CHEBI:17858	glutathione disulfide	Glutathione oxidized	data/ingredients/mapped/Glutathione_Oxidized.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Gly-DL-Asp	Gly-DL-Asp	CHEBI:193741	Glycyl-Aspartate	Gly-DL-Asp	data/ingredients/mapped/Gly-DL-Asp.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
MIM:Gly-Gln_Monohydrate	Gly-Gln monohydrate	CHEBI:73898	Gly-Gln	Gly-Gln monohydrate	data/ingredients/mapped/Gly-Gln_Monohydrate.yaml	ALREADY_REPRESENTED		All proposed candidate text is already represented by preferred_term or synonyms.
