identifier,ontology_id,preferred_term,mapping_status,ontology_label,ontology_source,mapping_quality,total_occurrences,media_count,synonyms
CHEBI:132108,CHEBI:132108,Na2SiO3 x 9 H2O,MAPPED,sodium silicate nonahydrate,CHEBI,EXACT_MATCH,36,36,Na2SiO3.9H2O|Na2SiO3·9H2O|Na2SiO3・9H2O|Na2SiO3∙9H2O|Na2SiO3•9H2O|Na2SiO3•9H2O(CAS: 13517-24-3)|Na2SiO3•9H2O(Sigma 307815)|sodium oxosilanebis(olate)--water (1/9)
CHEBI:86477,CHEBI:86477,Na2SO3,MAPPED,sodium sulfite,CHEBI,SYNONYM_MATCH,26,26,"Dried sodium sulfite|Natrium sulfurosum|Natriumsulfid|Sodium sulphite|Sulfurous acid, disodium salt|disodium sulfite"
CHEBI:86477,CHEBI:86477,Na2SO3 x 5 H2O,MAPPED,sodium sulfite,CHEBI,SYNONYM_MATCH,26,26,Anhydrous sodium sulfite|Sodium sulfite anhydrous|disodium sulfite
CHEBI:32149,CHEBI:32149,Na2SO4,MAPPED,sodium sulfate,CHEBI,EXACT_MATCH,1305,1304,NaSO4|Natriumsulfat|Sodium Sulfate|disodium sulfate|disodium sulphate|salt cake|sodium sulphate
CHEBI:32586,CHEBI:32586,Na2SO4 x 10 H2O,MAPPED,sodium sulfate decahydrate,CHEBI,EXACT_MATCH,6,6,Na2SO4.10H2O|sodium sulfate decahydrate|sodium sulfate--water (1/10)
CHEBI:63940,CHEBI:63940,Na2WO4,MAPPED,sodium tungstate,CHEBI,SYNONYM_MATCH,132,132,disodium tungstate|Na2WO4 (10 mM)
CHEBI:63939,CHEBI:63939,Na2WO4 x 2 H2O,MAPPED,sodium tungstate dihydrate,CHEBI,EXACT_MATCH,1642,1640,"Na2WO4 . 2H2O|Na2WO4 x 2 H2O (0.1% w/v)|Na2WO4.2H2O|Na2WO4·2H2O|Na2WO4・2H2O|NaWO4·2H2O|Na-tungstate x 2 H2O|Sodium tungstate dihydrate|Tungstic acid, sodium salt, dihydrate|sodium orthotungstate dihydrate|sodium tungstate(VI) dihydrate|Na2WO4 × 2H2O|Na2WO4*2H2O|sodium dioxido(dioxo)tungsten--water (1/2)|Na2WO2 x 2 H2O|Na2WO4•2H2O"
CHEBI:32142,CHEBI:32142,Na3-citrate x 2 H2O,MAPPED,sodium citrate dihydrate,CHEBI,EXACT_MATCH,277,277,"2-hydroxy-1,2,3-propanetricarboxylic acid trisodium salt dihydrate|Na2citrate x 2 H2O|Na3-citrate x 2 H2O (0.6 g/l stock solution)|Na3Citrate x 2 H2O|Na3‐citrate x 2H2O|Na3‐citrate x 2H2O|Sodium citrate dihydrate|Sodium citrate hydrate|Trisodium Citrate Dihydrate|trisodium 2-hydroxypropane-1,2,3-tricarboxylate--water (1/2)|Trisodium citrate x 2 H2O|Sodium Citrate"
CHEBI:63125,CHEBI:63125,Na3-EDTA,MAPPED,EDTA trisodium salt,CHEBI,EXACT_MATCH,30,30,"EDTA-3Na|EDTA·3Na|EDTA・3Na|EDTA 3Na|(ethylenedinitrilo)tetraacetic acid trisodium salt|EDTA di sodium salt|EDTA trisodium|EDTA trisodium salt|N,N'-1,2-ethanediylbis[N-(carboxymethyl)glycine] trisodium salt|edetate trisodium|ethylenediaminetetraacetic acid trisodium salt|trisodium 2,2'-({2-[(carboxylatomethyl)(carboxymethyl)amino]ethyl}imino)diacetate|trisodium ethylenediaminetetraacetate|trisodium salt of ethylenediaminetetraacetic acid"
CHEBI:35607,CHEBI:35607,Na3VO4,MAPPED,trisodium vanadate,CHEBI,EXACT_MATCH,2,2,"sodium o-vanadate|sodium orthovanadate|sodium pervanadate|sodium tetraoxidovanadate(V)|sodium vanadate (ortho)|trisodium orthovanadate|trisodium tetraoxovanadate|trisodium trioxido(oxo)vanadium|trisodium vanadate|vanadate (VO4(3-)), trisodium|vanadic acid (H3VO4), sodium salt|vanadic acid, trisodium salt|sodium tetraoxidovanadate(3-)"
CHEBI:64220,CHEBI:64220,Na glutamate,MAPPED,monosodium glutamate,CHEBI,EXACT_MATCH,162,162,Na2-glutamate|sodium 2-ammoniopentanedioate|sodium 2-azaniumylpentanedioate|Sodium glutamate|Monosodium glutamate
CHEBI:63004,CHEBI:63004,NaBr,MAPPED,sodium bromide,CHEBI,EXACT_MATCH,322,322,Bromide salt of sodium|Bromnatrium|Trisodium tribromide|sodium bromide
CHEBI:26710,CHEBI:26710,NaCl,MAPPED,sodium chloride,CHEBI,EXACT_MATCH,8191,7695,Kochsalz|Natriumchlorid|Sodium Chloride|chlorure de sodium|cloruro sodico|common salt|natrii chloridum|rock salt|salt|table salt|NaCl (Fisher S271-500)|NaCl(Fisher S271-500)|1% Sodium Chloride
CHEBI:65242,CHEBI:65242,NaClO3,MAPPED,sodium chlorate,CHEBI,EXACT_MATCH,16,16,"Chlorate de sodium|Chlorate salt of sodium|Chloric acid, sodium salt|Natriumchlorat|sodium chlorate"
CHEBI:28741,CHEBI:28741,NaF,MAPPED,sodium fluoride,CHEBI,EXACT_MATCH,302,302,Sodium Fluoride
CHEBI:51919,CHEBI:51919,Nafcillin sodium salt monohydrate,MAPPED,nafcillin sodium monohydrate,CHEBI,CAS_RN_LOOKUP,0,0,"sodium 6beta-[(2-ethoxy-1-naphthoyl)amino]-2,2-dimethylpenam-3alpha-carboxylate hydrate"
CHEBI:37585,CHEBI:37585,NaH2PO4,MAPPED,sodium dihydrogenphosphate,CHEBI,SYNONYM_MATCH,237,237,"NaH PO .2H O|Sodium phosphate monobasic|monosodium phosphate|phosphoric acid, monosodium salt|sodium phosphate, monobasic|NaH2PO4 x H2O|NaH2PO4 x 2 H2O|NaH2PO4 x 2H2O|NaH2PO4·2H2O|NaH2PO4·H2O|NaH2PO4・2H2O|NaH2PO4・H2O|sodium phosphate monobasic anhydrous"
kgmicrobe.compound:nah2po4_x_2_h2o,CHEBI:37585,NaH2PO4 x 2 H2O,MAPPED,sodium dihydrogenphosphate,CHEBI,CLOSE_MATCH,53,53,NaH2PO4 x 2H2O|NaH2PO4 x H2O|NaH2PO4·2H2O|NaH2PO4·H2O|NaH2PO4・2H2O|NaH2PO4・H2O|sodium phosphate monobasic anhydrous
CHEBI:32139,CHEBI:32139,NaHCO3,MAPPED,sodium hydrogencarbonate,CHEBI,EXACT_MATCH,3168,3163,"E 500|E-500|E500|NaHCO|Natriumhydrogenkarbonat|Sodium Bicarbonate|Sodium hydrogencarbonate|baking soda|bicarbonate of soda|carbonic acid monosodium salt|sodium acid carbonate|sodium hydrogen carbonate|NaHCO3(Fisher S 233)|NaHCO3 (10% (w/v))|NaHCO3 (10%, w/v)|NaHCO3 (1 M)|NaHCO3 (3% (w/v))|NaHCO3 (5%, w/v)|NaHCO3 (7.5% w/v in water)"
CHEBI:26709,CHEBI:26709,NaHSO3,MAPPED,sodium hydrogensulfite,CHEBI,EXACT_MATCH,5,5,"E 222|E222|Natriumbisulfit|Natriumhydrogensulfit|Sodium Bisulfite|hydrogen sulfite sodium|primaeres Natriumsulfit|saures Natriumsulfit|sodium bisulphite|sodium hydrogen sulfite|sodium hydrogensulfite|sulfurous acid monosodium salt|sulfurous acid sodium salt|sulfurous acid, monosodium salt|sulfurous acid, sodium salt (1:1)"
cas:3374-05-8,CHEBI:100147,Nalidixic acid sodium salt,MAPPED,nalidixic acid,CHEBI,NARROW_MATCH,0,0,"1-ethyl-7-methyl-4-oxo-1,4-dihydro-1,8-naphthyridine-3-carboxylic acid"
NCIT:C54713,NCIT:C54713,NaNO,MAPPED,Nano,NCIT,EXACT_MATCH,8,8,NaNO3(CAS: 7631-99-4)|NaNO3(Fisher BP360-500)|NaNO3(autoclave before adding)(Fisher BP360-500)
CHEBI:78870,CHEBI:78870,NaNO2,MAPPED,sodium nitrite,CHEBI,EXACT_MATCH,30,30,Natrium nitrit|Nitrite de sodium|Nitrito sodico|sodium nitrite
CHEBI:63005,CHEBI:63005,NaNO3,MAPPED,sodium nitrate,CHEBI,SYNONYM_MATCH,644,643,"Na NO3|Chile saltpeter|Cubic niter|Nitrate de sodium|Nitrate of soda|Nitric acid monosodium salt|Nitric acid sodium salt (1:1)|Nitric acid, sodium salt|Sodium saltpeter|Sodium(I) nitrate (1:1)|sodium trioxidonitrate(1-)|Sodium nitrate (nitrogen source)"
CHEBI:32145,CHEBI:32145,NaOH,MAPPED,sodium hydroxide,CHEBI,EXACT_MATCH,1210,1209,Aetznatron|Natriumhydroxid|Sodium Hydroxide|caustic soda|hydroxyde de sodium|soda lye|soude caustique|NaOH (1N)|NaOH (0.38 M)
CHEBI:16482,CHEBI:16482,Naphthalene,MAPPED,naphthalene,CHEBI,EXACT_MATCH,4,4,Naphthalen|Naphthalin|naftaleno|naftalina|naphtalene|naphtaline
CHEBI:36336,CHEBI:36336,Naphthalene sulfonic acid,MAPPED,naphthalenesulfonic acid,CHEBI,EXACT_MATCH,3,3,naphthalenesulfonic acid
CHEBI:50202,CHEBI:50202,Naringenin,MAPPED,naringenin,CHEBI,EXACT_MATCH,0,0,"5,7-dihydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-4H-chromen-4-one"
CHEBI:28819,CHEBI:28819,Naringin,MAPPED,naringin,CHEBI,EXACT_MATCH,0,0,"(2S)-5-hydroxy-2-(4-hydroxyphenyl)-4-oxo-3,4-dihydro-2H-chromen-7-yl 2-O-(6-deoxy-alpha-L-mannopyranosyl)-beta-D-glucopyranoside"
kgmicrobe.ingredient:natural_sea_water,ENVO:00002149,Natural sea water,MAPPED,sea water,ENVO,CLOSE_MATCH,54,54,
CHEBI:75221,CHEBI:75221,NaVO3,MAPPED,sodium metavanadate,CHEBI,EXACT_MATCH,7,7,"Sodium trioxovanadate|Vanadic acid, monosodium salt|sodium metavanadate|sodium oxido(dioxo)vanadium"
CHEBI:132095,CHEBI:132095,NaVO3 x H2O,MAPPED,sodium metavanadate hydrate,CHEBI,EXACT_MATCH,21,21,NaVO3.H2O|sodium metavanadate hydrate|sodium metavanadate monohydrate|sodium vanadate hydrate|sodium vanadate monohydrate|NaVO3 x n H2O|sodium oxido(dioxo)vanadium--water (1/1)
CHEBI:7507,CHEBI:7507,Neomycin,MAPPED,neomycin,CHEBI,EXACT_MATCH,2,2,
kgmicrobe.compound:neomycin_trisulfate_salt_hydrate,CHEBI:31635,Neomycin trisulfate salt hydrate,MAPPED,neomycin sulfate,CHEBI,CLOSE_MATCH,0,0,
CHEBI:29452,CHEBI:29452,Nerol,MAPPED,nerol,CHEBI,EXACT_MATCH,0,0,"(2Z)-3,7-dimethylocta-2,6-dien-1-ol"
CHEBI:7524,CHEBI:7524,Nerolidol,MAPPED,nerolidol,CHEBI,EXACT_MATCH,0,0,"3,7,11-trimethyldodeca-1,6,10-trien-3-ol"
CHEBI:91241,CHEBI:91241,NH4-oxalate,MAPPED,ammonium oxalate,CHEBI,EXACT_MATCH,5,5,"Diammonium oxalate|Ethanedioic acid diammonium salt|Oxalic acid, diammonium salt|ammonium oxalate|bisammonium ethanedioate"
CHEBI:63076,CHEBI:63076,(NH4)2 citrate,MAPPED,diammonium citrate,CHEBI,EXACT_MATCH,63,63,"2-Hydroxy-1,2,3-propanetricarboxylic acid, diammonium salt|Ammonium citrate, dibasic|Ammonium monohydrogen citrate|Ammonium monohydrogencitrate|Diammonium Citrate|Diammonium hydrogen citrate|Dibasic ammonium citrate|Microstop|ammonium citrate dibasic|ammonium hydrogen citrate|citric acid diammonium salt|diammonium 3-carboxy-3-hydroxypentanedioate"
CHEBI:63051,CHEBI:63051,(NH4)2HPO4,MAPPED,diammonium hydrogen phosphate,CHEBI,EXACT_MATCH,35,35,(NH4)2HPO4(Fisher A686)|Original amount: (NH4)2HPO4(Fisher A686)|diazanium hydrogen phosphate
CHEBI:86149,CHEBI:86149,(NH4)2Ni(SO4)2,MAPPED,ammonium nickel sulfate hexahydrate,CHEBI,SYNONYM_MATCH,150,150,(NH4)2Ni(SO4)2•6H2O|ammonium nickel(2+) sulfate--water (2/1/2/6)
CHEBI:86149,CHEBI:86149,(NH4)2Ni(SO4)2 x 6 H2O,MAPPED,ammonium nickel sulfate hexahydrate,CHEBI,EXACT_MATCH,150,150,(NH4)2Ni(SO4)2 x 6 H2O (0.1% w/v)|(NH4)2Ni(SO4)2.6H2O|(NH4)2Ni(SO4)2·6H2O|(NH4)2Ni(SO4)2・6H2O|Ammonium nickel(2+) sulfate hexahydrate|Diammonium nickel disulfate hexahydrate|Nickel ammonium sulfate hexahydrate|Nickel diammonium disulfate hexahydrate|ammonium nickel sulfate hexahydrate|ammonium nickel(II) sulfate hexahydrate|(NH4)2Ni(SO4)2•6H2O|(NH4)2Ni(SO4)2|ammonium nickel(2+) sulfate--water (2/1/2/6)
CHEBI:62946,CHEBI:62946,(NH4)2SO4,MAPPED,ammonium sulfate,CHEBI,EXACT_MATCH,1807,1807,"(NH4)2 SO4|(NH4)2S4|Ammonium Sulfate|ammonium sulfate (2:1)|ammonium sulphate|diammonium sulfate|diazanium sulfate|mascagnite|sulfuric acid ammonium salt (1:2)|sulfuric acid, diammonium salt|sulphate of ammonia|(NH4)2SO4(Fisher A 702)|Original amount: (NH4)2SO4(Fisher A 702)"
CHEBI:63037,CHEBI:63037,(NH4)3 citrate,MAPPED,triammonium citrate,CHEBI,EXACT_MATCH,64,64,"(NH4) citrate|2-Hydroxy-1,2,3-propanetricarboxylic acid triammonium salt|2-hydroxy-1,2,3-propanetricarboxylic acid, ammonium salt (1:3)|Ammonium citrate (3:1)|Triammonium citrate|ammonium citrate tribasic|citric acid triammonium salt|tri(azaniumyl) 2-hydroxypropane-1,2,3-tricarboxylate|triammonium 2-hydroxypropane-1,2,3-tricarboxylate"
CHEBI:31206,CHEBI:31206,NH4Cl,MAPPED,ammonium chloride,CHEBI,EXACT_MATCH,4665,4665,(NH4)Cl|Ammonium Chloride|Ammoniumchlorid|NH4Cl2|[NH4]Cl|azanium chloride|NH4Cl(CAS: 12125-02-9)|NH4Cl(Fisher A 649-500)|Ammonium chloride (nitrogen source)
CHEBI:62982,CHEBI:62982,NH4H2PO4,MAPPED,ammonium dihydrogen phosphate,CHEBI,EXACT_MATCH,17,17,"(NH4)H2PO4|Ammonium acid phosphate|Ammonium biphosphate|Ammonium diacid phosphate|Ammonium dihydrogen orthophosphate|Ammonium dihydrophosphate|Ammonium monobasic phosphate|Ammonium monophosphate|Ammonium orthophosphate dihydrogen|Dihydrogen ammonium phosphate|Monoammonium acid phosphate|Monoammonium dihydrogen orthophosphate|Monoammonium dihydrogen phosphate|Monoammonium hydrogen phosphate|Monoammonium orthophosphate|Monoammonium phosphate|Monobasic ammonium phosphate|Phosphoric acid, monoammonium salt|Primary ammonium phosphate|ammonium dihydrogen phosphate"
CHEBI:184335,CHEBI:184335,NH4HCO3,MAPPED,Ammonium bicarbonate,CHEBI,EXACT_MATCH,31,31,(NH4)HCO3|Ammonium bicarbonate|azanium;hydrogen carbonate
CHEBI:63038,CHEBI:63038,(NH4)NO3,MAPPED,ammonium nitrate,CHEBI,EXACT_MATCH,301,301,"Ammonium Nitrate|Ammonium nitricum|Ammonium saltpeter|Ammonium(I) nitrate (1:1)|NH4NO3|Nitrate d'ammonium|Nitrate of ammonia|Nitrato amonico|Nitric acid ammonium salt (1:1)|Nitric acid, ammonium salt|NH4NO|NH4NO3(CAS: 6484-52-2)"
CHEBI:53542,CHEBI:53542,Nickel (II) chloride hexahydrate,MAPPED,nickel chloride hexahydrate,CHEBI,CAS_RN_LOOKUP,2992,2991,"Nickel chloride hexahydrate|Nickel dichloride hexahydrate|Nickel(II) chloride, hexahydrate|nickel(II) chloride hexahydrate|nickel chloride--water (1/6)|NiCl2 x 6 H2O"
CHEBI:53437,CHEBI:53437,Nickel (II) sulfate hexahydrate,MAPPED,nickel sulfate hexahydrate,CHEBI,CAS_RN_LOOKUP,54,54,Nickel monosulfate hexahydrate|Nickel sulfate hexahydrate|Nickel sulphate hexahydrate|Nickel(2+) sulfate hexahydrate|Nickel(II) sulfate hexahydrate|Nickelous sulfate hexahydrate|nickel(II) sulphate hexahydrate|nickelous sulphate hexahydrate|nickel(2+) sulfate--water (1/6)|NiSO4 x 6 H2O
CHEBI:34887,CHEBI:34887,NiCl2,MAPPED,nickel dichloride,CHEBI,EXACT_MATCH,440,440,Nickel chloride|nickel chloride|Nickel(II) chloride|nickel(II) chloride|nickel dichloride|NiCl2 ∙ 6 H2O|NiCl2∙6H2O|[NiCl2]|NiCl2 x H2O|NiCl2 . 6H2O|NiCl2 x 2 H2O|NiCl2 x 2H2O|NiCl2 x 5 H2O|NiCl2 x 6 H2O|NiCl2 x 6 H2O (0.1% w/v)|NiCl2 x 6H2O|NiCl2 · 6H2O|NiCl2.6H2O|NiCl2x6H2O|NiCl2·2H2O|NiCl2·6H2O|NiCl2⋅6H2O|NiCl2・5H2O|NiCl2・6H2O|NiCl2・H2O|nickel(2+) chloride
kgmicrobe.compound:nicl2_x_2_h2o,CHEBI:34887,NiCl2 x 2 H2O,MAPPED,nickel dichloride,CHEBI,CLOSE_MATCH,21,20,NiCl2 . 6H2O|NiCl2 x 2H2O|NiCl2 x 5 H2O|NiCl2 x 6 H2O|NiCl2 x 6 H2O (0.1% w/v)|NiCl2 x 6H2O|NiCl2 x H2O|NiCl2 · 6H2O|NiCl2.6H2O|NiCl2x6H2O|NiCl2·2H2O|NiCl2·6H2O|NiCl2⋅6H2O|NiCl2・5H2O|NiCl2・6H2O|NiCl2・H2O|nickel(2+) chloride|nickel(II) chloride
kgmicrobe.compound:nicl2_x_5_h2o,CHEBI:34887,NiCl2 x 5 H2O,MAPPED,nickel dichloride,CHEBI,CLOSE_MATCH,2,2,NiCl2 . 6H2O|NiCl2 x 2 H2O|NiCl2 x 2H2O|NiCl2 x 6 H2O|NiCl2 x 6 H2O (0.1% w/v)|NiCl2 x 6H2O|NiCl2 x H2O|NiCl2 · 6H2O|NiCl2.6H2O|NiCl2x6H2O|NiCl2·2H2O|NiCl2·6H2O|NiCl2⋅6H2O|NiCl2・5H2O|NiCl2・6H2O|NiCl2・H2O|nickel(2+) chloride|nickel(II) chloride
CHEBI:53542,CHEBI:53542,NiCl2 x 6 H2O,REJECTED,nickel chloride hexahydrate,CHEBI,EXACT_MATCH,0,0,NiCl2 . 6H2O|NiCl2 x 2 H2O|NiCl2 x 2H2O|NiCl2 x 5 H2O|NiCl2 x 6 H2O (0.1% w/v)|NiCl2 x 6H2O|NiCl2 x H2O|NiCl2 · 6H2O|NiCl2.6H2O|NiCl2x6H2O|NiCl2·2H2O|NiCl2·6H2O|NiCl2⋅6H2O|NiCl2・5H2O|NiCl2・6H2O|NiCl2・H2O|NiCl2 ∙ 6 H2O|NiCl2∙6H2O|nickel(2+) chloride|nickel(II) chloride
CHEBI:17154,CHEBI:17154,Nicotinamide,MAPPED,nicotinamide,CHEBI,EXACT_MATCH,254,254,Nicotine amide|Niacinamide|3-carbamoylpyridine|3-pyridinecarboxamide|Nicotinamid|Nicotinic acid amide|Nicotinsaeureamid|Nikotinamid|Nikotinsaeureamid|Vitamin PP|beta-pyridinecarboxamide|m-(aminocarbonyl)pyridine|niamide|nicotinamida|nicotinamidum|nicotine acid amide|nicotinic amide|nicotylamide|pyridine-3-carboxamide|pyridine-3-carboxylic acid amide|Nicotinamide (Niacinamide)
CHEBI:89640,CHEBI:89640,Nicotinamide N-oxide,MAPPED,Nicotinamide N-oxide,CHEBI,EXACT_MATCH,0,0,
CHEBI:15940,CHEBI:15940,Nicotinic acid,MAPPED,nicotinic acid,CHEBI,EXACT_MATCH,2222,2221,Nicotinate|Niacin|3-Pyridylcarboxylic acid|3-carboxylpyridine|3-carboxypyridine|3-pyridinecarboxylic acid|Niacor|Niaspan|Nicotinic acid (PP)|Nicotinsaure|Nikotinsaeure|P.P. factor|PP factor|acide nicotinique|acido nicotinico|acidum nicotinicum|anti-pellagra vitamin|beta-pyridinecarboxylic acid|m-pyridinecarboxylic acid|pellagra preventive factor|pyridine-3-carboxylic acid
cas:28643-80-3,CHEBI:201444,Nigericin sodium salt,MAPPED,Nigericin sodium,CHEBI,NARROW_MATCH,0,0,"sodium;(2R)-2-[(2R,3S,6R)-6-[[(2S,4R,5R,6R,7R,9R)-2-[(2R,5S)-5-[(2R,3S,5R)-5-[(2S,3S,5R,6R)-6-hydroxy-6-(hydroxymethyl)-3,5-dimethyloxan-2-yl]-3-methyloxolan-2-yl]-5-methyloxolan-2-yl]-7-methoxy-2,4,6-trimethyl-1,10-dioxaspiro[4.5]decan-9-yl]methyl]-3-methyloxan-2-yl]propanoate"
CHEBI:71629,CHEBI:71629,Nisin,MAPPED,nisin,CHEBI,EXACT_MATCH,0,0,"N-{[(1S,4S,7S,8S,11R,14S,17R,20S)-7-{[N(2)-({(3R,9S,12S,15S,21S,22S)-21-[(N(2)-{[(6R,9S,10S,15aS)-10-({[(3R,6S,12S,15S)-12-[(2S)-butan-2-yl]-6-isobutyl-15-{[(2Z)-2-(L-isoleucylamino)but-2-enoyl]amino}-9-methylene-5,8,11,14-tetraoxo-1-thia-4,7,10,13-tetraazacyclohexadecan-3-yl]carbonyl}amino)-9-methyl-1,4,11-trioxododecahydro-1H,9H-pyrrolo[2,1-i][1,4,7,10]thiatriazacyclotridecin-6-yl]carbonyl}-L-lysyl)amino]-12-isobutyl-15,22-dimethyl-9-[2-(methylsulfanyl)ethyl]-5,8,11,14,17,20-hexaoxo-1-thia-4,7,10,13,16,19-hexaazacyclodocosan-3-yl}carbonyl)-L-asparaginyl-L-methionyl-L-lysyl]amino}-14-(1H-imidazol-5-ylmethyl)-4,8,20-trimethyl-3,6,12,15,21-pentaoxo-9,19-dithia-2,5,13,16,22-pentaazabicyclo[9.9.2]docos-17-yl]carbonyl}-L-seryl-L-isoleucyl-L-histidyl-N-(3-{[(1S)-5-amino-1-carboxypentyl]amino}-3-oxoprop-1-en-2-yl)-L-valinamide"
CHEBI:53437,CHEBI:53437,NiSO4 x 6 H2O,REJECTED,nickel sulfate hexahydrate,CHEBI,EXACT_MATCH,0,0,NiSO4 . 6H2O|NiSO4 x 7 H2O|NiSO4·6H2O|NiSO4・6H2O|NiSO4・7H2O|nickel(2+) sulfate
CHEBI:53504,CHEBI:53504,NiSO4 x 7 H2O,MAPPED,nickel sulfate heptahydrate,CHEBI,EXACT_MATCH,9,9,NiSO4 . 6H2O|NiSO4 x 6 H2O|NiSO4·6H2O|NiSO4・6H2O|NiSO4・7H2O|nickel(2+) sulfate
CHEBI:25548,CHEBI:25548,Nitrilotriacetate,MAPPED,nitrilotriacetate(3-),CHEBI,SYNONYM_MATCH,14,14,"2,2',2''-nitrilotriacetate|Nitrilotriacetate (NTA)"
CHEBI:44557,CHEBI:44557,Nitrilotriacetic acid,MAPPED,nitrilotriacetic acid,CHEBI,EXACT_MATCH,1348,1348,"Complexon I|H3nta|Komplexon I|N(CH2-COOH)3|N,N-bis(carboxymethyl)glycine|Nitrilotriacetic acid (NTA)|Nitrilotriessigsaeure|Triglycollamic acid|Trilon A|alpha,alpha',alpha''-trimethylaminetricarboxylic acid|nitrilo-2,2',2''-triacetic acid|tri(carboxymethyl)amine|triglycine"
cas:15467-20-6,CHEBI:44557,Nitrilotriacetic acid disodium salt,MAPPED,nitrilotriacetic acid,CHEBI,NARROW_MATCH,7,7,"N,N-bis(carboxymethyl)glycine"
CHEBI:71415,CHEBI:71415,Nitrofurantoin,MAPPED,nitrofurantoin,CHEBI,EXACT_MATCH,0,0,"1-{[(5-nitro-2-furyl)methylene]amino}imidazolidine-2,4-dione"
CHEBI:44368,CHEBI:44368,Nitrofurazone,MAPPED,nitrofurazone,CHEBI,EXACT_MATCH,0,0,2-[(5-nitro-2-furyl)methylene]hydrazinecarboxamide
CHEBI:17997,CHEBI:17997,Nitrogen gas,MAPPED,dinitrogen,CHEBI,EXACT_MATCH,1109,980,N2|dinitrogen|Nitrogen|Nitrogen (gas)|#N2|N#N|N(2)|molecular nitrogen
CHEBI:17045,CHEBI:17045,nitrous oxide,MAPPED,dinitrogen oxide,CHEBI,CAS_RN_LOOKUP,3,3,N2O|#N2O|oxidodinitrogen(N--N)
CHEBI:7602,CHEBI:7602,Nobiletin,MAPPED,nobiletin,CHEBI,EXACT_MATCH,0,0,"2-(3,4-dimethoxyphenyl)-5,6,7,8-tetramethoxy-4H-1-benzopyran-4-one"
CHEBI:219652,CHEBI:219652,nocamycin,MAPPED,Nocamycin,CHEBI,EXACT_MATCH,0,0,"methyl 2-[3-[(3E,5E)-7-(2,4-dioxopyrrolidin-3-ylidene)-7-hydroxy-4-methylhepta-3,5-dien-2-yl]-1,4-dimethyl-6-oxospiro[2,9-dioxabicyclo[3.3.1]nonane-8,3'-oxirane]-2'-yl]propanoate"
mesh:C005642,mesh:C005642,Noformicin,MAPPED,noformicin,MESH,EXACT_MATCH,0,0,
CHEBI:29019,CHEBI:29019,Nonanoic acid,MAPPED,nonanoic acid,CHEBI,EXACT_MATCH,0,0,Pelargonic acid
CHEBI:73468,CHEBI:73468,Nordihydroguaretic Acid,MAPPED,masoprocol,CHEBI,EXACT_MATCH,0,0,"4-[(2R,3S)-4-(3,4-dihydroxyphenyl)-2,3-dimethylbutyl]benzene-1,2-diol"
CHEBI:100246,CHEBI:100246,Norfloxacin,MAPPED,norfloxacin,CHEBI,EXACT_MATCH,0,0,"1-ethyl-6-fluoro-4-oxo-7-(piperazin-1-yl)-1,4-dihydroquinoline-3-carboxylic acid"
CHEBI:109895,CHEBI:109895,Norharman,MAPPED,beta-carboline,CHEBI,CAS_RN_LOOKUP,0,0,9H-beta-carboline
CHEBI:31924,CHEBI:31924,Novobiocin sodium salt,MAPPED,Novobiocin sodium,CHEBI,CAS_RN_LOOKUP,0,0,
CHEBI:39054,CHEBI:39054,NTA,MAPPED,NTA,CHEBI,EXACT_MATCH,4,4,
MICRO:0000082,MICRO:0000082,Nutrient broth No. 2,MAPPED,nutrient broth,MICRO,EXACT_MATCH,53,53,Nutrient Broth (OXOID)|Nutrient Broth (BD cat 234000)|Nutrient Broth (Difco)|Nutrient broth (BD Difco)|Nutrient broth (BD-Difco)|Nutrient broth (NB) (Difco)
CHEBI:17553,CHEBI:17553,O-Phosphoryl-Ethanolamine,MAPPED,O-phosphoethanolamine,CHEBI,CAS_RN_LOOKUP,0,0,2-aminoethyl dihydrogen phosphate
mesh:C000366,mesh:C000366,O Carbamyl D Serine,MAPPED,O-carbamylserine,MESH,EXACT_MATCH,0,0,O-carbamyl-D-serine
FOODON:03301312,FOODON:03301312,Oat flour B-glucan,MAPPED,oat flour,FOODON,LEXICAL_MATCH,0,0,
NCIT:C29298,NCIT:C29298,Oatmeal,MAPPED,Oatmeal Powder,NCIT,EXACT_MATCH,18,18,Oatmeal (Quaker White Oats)
CHEBI:17590,CHEBI:17590,octane,MAPPED,octane,CHEBI,EXACT_MATCH,0,0,
CHEBI:28837,CHEBI:28837,Octanoic acid,MAPPED,octanoic acid,CHEBI,EXACT_MATCH,0,0,Caprylic acid
CHEBI:37868,CHEBI:37868,octanol,MAPPED,octanol,CHEBI,EXACT_MATCH,0,0,
CHEBI:7731,CHEBI:7731,Ofloxacin,MAPPED,ofloxacin,CHEBI,EXACT_MATCH,0,0,"rac-9-fluoro-3-methyl-10-(4-methylpiperazin-1-yl)-7-oxo-2,3-dihydro-7H-[1,4]oxazino[2,3,4-ij]quinoline-6-carboxylic acid"
