identifier,ontology_id,preferred_term,mapping_status,ontology_label,ontology_source,mapping_quality,total_occurrences,media_count
CHEBI:4441,CHEBI:4441,Leucodin,MAPPED,Desacetoxymatricarin,CHEBI,EXACT_MATCH,0,0
CHEBI:16703,CHEBI:16703,Levan - from Erwinia herbicola,MAPPED,(2->6)-beta-D-fructan,CHEBI,EXACT_MATCH,0,0
CHEBI:15765,CHEBI:15765,Levodopa,MAPPED,L-dopa,CHEBI,EXACT_MATCH,0,0
CHEBI:63598,CHEBI:63598,Levofloxacin,MAPPED,levofloxacin,CHEBI,EXACT_MATCH,0,0
CHEBI:15409,CHEBI:15409,Levomenthol,MAPPED,(-)-menthol,CHEBI,EXACT_MATCH,0,0
mesh:D002174,mesh:D002174,Levorin,MAPPED,Candicidin,MESH,EXACT_MATCH,0,0
CHEBI:45630,CHEBI:45630,Levulinic Acid,MAPPED,4-oxopentanoic acid,CHEBI,EXACT_MATCH,0,0
CHEBI:6452,CHEBI:6452,Lichenan (icelandic moss),MAPPED,lichenin,CHEBI,EXACT_MATCH,0,0
CHEBI:48607,CHEBI:48607,LiCl,MAPPED,lithium chloride,CHEBI,EXACT_MATCH,10,10
cas:8068-05-1,cas:8068-05-1,Lignin alkali,MAPPED,Lignin alkali,CAS,FALLBACK_REGISTRY,0,0
mesh:C079132,mesh:C079132,Limocrocin,MAPPED,limocrocin,MESH,EXACT_MATCH,0,0
CHEBI:16226,CHEBI:16226,Limonin,MAPPED,limonin,CHEBI,EXACT_MATCH,0,0
CHEBI:17580,CHEBI:17580,Linalool,MAPPED,linalool,CHEBI,EXACT_MATCH,0,0
CHEBI:182465,CHEBI:182465,Lincomycin hydrochloride,MAPPED,Lincomycin hydrochloride,CHEBI,EXACT_MATCH,0,0
CHEBI:63607,CHEBI:63607,Linezolid,MAPPED,linezolid,CHEBI,EXACT_MATCH,0,0
CHEBI:16412,CHEBI:16412,Lipopolysaccharide,MAPPED,lipopolysaccharide,CHEBI,EXACT_MATCH,5,5
cas:85144-11-2,CHEBI:48607,Lithium chloride hydrate,MAPPED,lithium chloride,CHEBI,NARROW_MATCH,0,0
CHEBI:16325,CHEBI:16325,Lithocholic acid,MAPPED,lithocholic acid,CHEBI,EXACT_MATCH,0,0
MICRO:0001668,MICRO:0001668,Liver digest,MAPPED,liver digest,MICRO,EXACT_MATCH,0,0
MICRO:0001363,MICRO:0001363,Liver extract,MAPPED,liver extract,MICRO,EXACT_MATCH,3,3
MICRO:0001363,MICRO:0001363,Liver extract concentrate,MAPPED,liver extract,MICRO,LEXICAL_MATCH,0,0
MICRO:0001363,MICRO:0001363,Liver extract infusion,MAPPED,liver extract,MICRO,LEXICAL_MATCH,1,1
cas:9000-40-2,FOODON:03413132,Locust bean gum,MAPPED,locust bean gum,FOODON,NARROW_MATCH,0,0
CHEBI:6518,CHEBI:6518,Lomefloxacin hydrochloride,MAPPED,lomefloxacin hydrochloride,CHEBI,EXACT_MATCH,0,0
CHEBI:6538,CHEBI:6538,Loratadine,MAPPED,loratadine,CHEBI,EXACT_MATCH,0,0
CHEBI:40303,CHEBI:40303,Lovastatin,MAPPED,lovastatin,CHEBI,EXACT_MATCH,0,0
CHEBI:16489,CHEBI:16489,Lumazine,MAPPED,lumazine,CHEBI,EXACT_MATCH,0,0
CHEBI:17781,CHEBI:17781,Lumichrome,MAPPED,lumichrome,CHEBI,EXACT_MATCH,0,0
CHEBI:6570,CHEBI:6570,Lupeol,MAPPED,lupeol,CHEBI,EXACT_MATCH,0,0
NCIT:C90684,NCIT:C90684,Lydimycin,MAPPED,Lydimycin,NCIT,EXACT_MATCH,0,0
cas:2650-88-3,FOODON:03413135,Lysozyme,MAPPED,lysozyme,FOODON,NARROW_MATCH,0,0
CHEBI:28488,CHEBI:28488,m-Xylene,MAPPED,m-xylene,CHEBI,EXACT_MATCH,8,8
CHEBI:62955,CHEBI:62955,MES sodium salt,MAPPED,sodium 2-(N-morpholino)ethanesulfonate,CHEBI,CAS_RN_LOOKUP,4,4
CHEBI:201898,CHEBI:201898,Magainin I,MAPPED,Magainin I,CHEBI,EXACT_MATCH,0,0
CHEBI:62964,CHEBI:62964,Magnesium acetate,MAPPED,magnesium acetate,CHEBI,EXACT_MATCH,3,3
CHEBI:86345,CHEBI:86345,Magnesium chloride,MAPPED,magnesium dichloride hexahydrate,CHEBI,EXACT_MATCH,120,53
CHEBI:32599,CHEBI:32599,Magnesium sulfate,MAPPED,magnesium sulfate,CHEBI,EXACT_MATCH,525,114
CHEBI:72449,CHEBI:72449,Malachite green,MAPPED,malachite green,CHEBI,EXACT_MATCH,20,20
CHEBI:25115,CHEBI:25115,Malate,MAPPED,malate,CHEBI,EXACT_MATCH,1,1
CHEBI:18300,CHEBI:18300,Maleic acid,MAPPED,maleic acid,CHEBI,EXACT_MATCH,0,0
cas:100683-54-3,CHEBI:51992,Malondialdehyde tetrabutylammonium salt,MAPPED,tetrabutylammonium salt,CHEBI,NARROW_MATCH,0,0
CHEBI:30794,CHEBI:30794,Malonic acid,MAPPED,malonic acid,CHEBI,EXACT_MATCH,0,0
FOODON:03301056,FOODON:03301056,Malt extract,MAPPED,malt extract,FOODON,EXACT_MATCH,1,1
kgmicrobe.ingredient:malt_extract_agar,FOODON:03301056,Malt extract agar,MAPPED,malt extract,FOODON,CLOSE_MATCH,0,0
kgmicrobe.ingredient:malt_extract_agar_~28nissui~29,FOODON:03301056,Malt Extract Agar (Nissui),MAPPED,malt extract,FOODON,CLOSE_MATCH,0,0
kgmicrobe.ingredient:malt_extract_agar_~28oxoid~29,FOODON:03301056,Malt extract agar (Oxoid),MAPPED,malt extract,FOODON,CLOSE_MATCH,0,0
kgmicrobe.ingredient:malt_extract_broth,FOODON:03301056,Malt extract broth,MAPPED,malt extract,FOODON,CLOSE_MATCH,0,0
CHEBI:68428,CHEBI:68428,Maltitol,MAPPED,maltitol,CHEBI,EXACT_MATCH,0,0
CHEBI:25140,CHEBI:25140,Maltodextrin,MAPPED,maltodextrin,CHEBI,EXACT_MATCH,0,0
CHEBI:27445,CHEBI:27445,Maltohexaose,MAPPED,maltohexaose,CHEBI,EXACT_MATCH,0,0
CHEBI:17306,CHEBI:17306,Maltose,MAPPED,maltose,CHEBI,EXACT_MATCH,139,58
CHEBI:18167,CHEBI:18167,maltose,MAPPED,alpha-maltose,CHEBI,EXACT_MATCH,2,2
CHEBI:28460,CHEBI:28460,Maltotetraose,MAPPED,maltotetraose,CHEBI,EXACT_MATCH,0,0
cas:312693-63-3,cas:312693-63-3,Maltotriose hydrate,MAPPED,Maltotriose hydrate,CAS,FALLBACK_REGISTRY,0,0
CHEBI:35825,CHEBI:35825,Mandelic acid,MAPPED,mandelic acid,CHEBI,EXACT_MATCH,0,0
CHEBI:6682,CHEBI:6682,Mangiferin,MAPPED,mangiferin,CHEBI,EXACT_MATCH,0,0
cas:9036-88-8,NCIT:C14271,Mannan from Saccharomyces cerevisiae,MAPPED,Saccharomyces cerevisiae,NCIT,NARROW_MATCH,0,0
CHEBI:29864,CHEBI:29864,Mannitol,MAPPED,mannitol,CHEBI,EXACT_MATCH,50,50
CHEBI:25164,CHEBI:25164,Mannobiose,MAPPED,mannobiose,CHEBI,EXACT_MATCH,0,0
CHEBI:17369,CHEBI:17369,Mannose-6-Phosphate,MAPPED,D-mannose 6-phosphate,CHEBI,EXACT_MATCH,0,0
CHEBI:146181,CHEBI:146181,Mannotriose,MAPPED,mannotriose,CHEBI,EXACT_MATCH,0,0
mesh:C008328,mesh:C008328,Marmite,MAPPED,marmite,MESH,EXACT_MATCH,0,0
CHEBI:6700,CHEBI:6700,Matrine,MAPPED,Matrine,CHEBI,EXACT_MATCH,0,0
FOODON:03315424,FOODON:03315424,Meat Extract,MAPPED,meat extract,FOODON,EXACT_MATCH,0,0
MICRO:0000176,MICRO:0000176,Meat peptone,MAPPED,meat peptone,MICRO,EXACT_MATCH,0,0
CHEBI:51208,CHEBI:51208,Mecillinam,MAPPED,mecillinam,CHEBI,EXACT_MATCH,0,0
CHEBI:28053,CHEBI:28053,Melibiose,MAPPED,melibiose,CHEBI,EXACT_MATCH,2,2
CHEBI:28869,CHEBI:28869,Menadione,MAPPED,menadione,CHEBI,EXACT_MATCH,11,11
CHEBI:63928,CHEBI:63928,Menadione sodium bisulfate,MAPPED,menadione sodium sulfonate,CHEBI,EXACT_MATCH,0,0
cas:1490-04-6,CHEBI:25187,Menthol,MAPPED,p-menthan-3-ol,CHEBI,NARROW_MATCH,0,0
CHEBI:31823,CHEBI:31823,mercury (II) chloride,MAPPED,mercury dichloride,CHEBI,EXACT_MATCH,0,0
CHEBI:43968,CHEBI:43968,Meropenem,MAPPED,meropenem,CHEBI,EXACT_MATCH,0,0
CHEBI:39010,CHEBI:39010,MES,MAPPED,MES,CHEBI,EXACT_MATCH,72,50
CHEBI:39005,CHEBI:39005,MES [2-(N-morpholino) ethane sulfonic acid],MAPPED,2-(N-morpholino)ethanesulfonic acid,CHEBI,EXACT_MATCH,16,16
CHEBI:17113,CHEBI:17113,meso-Erythritol,MAPPED,erythritol,CHEBI,EXACT_MATCH,0,0
CHEBI:16183,CHEBI:16183,methane,MAPPED,methane,CHEBI,EXACT_MATCH,0,0
CHEBI:17790,CHEBI:17790,Methanol,MAPPED,methanol,CHEBI,EXACT_MATCH,178,55
CHEBI:44185,CHEBI:44185,Methotrexate,MAPPED,methotrexate,CHEBI,EXACT_MATCH,0,0
cas:89471-28-0,cas:89471-28-0,Methyl-2-Hydroxy-Phenylproprionate,MAPPED,Methyl-2-Hydroxy-Phenylproprionate,CAS,FALLBACK_REGISTRY,0,0
CHEBI:17540,CHEBI:17540,Methyl-B-D-galactopyranoside,MAPPED,methyl beta-D-galactoside,CHEBI,EXACT_MATCH,0,0
cas:91-09-8,cas:91-09-8,methyl-alpha-D-xylopyranoside,MAPPED,methyl-alpha-D-xylopyranoside,CAS,FALLBACK_REGISTRY,0,0
cas:0612-05-5,cas:0612-05-5,methyl-beta-D-xylopyranoside,MAPPED,methyl-beta-D-xylopyranoside,CAS,FALLBACK_REGISTRY,0,0
cas:1825-00-9,cas:1825-00-9,methyl-beta-L-arabinopyranoside,MAPPED,methyl-beta-L-arabinopyranoside,CAS,FALLBACK_REGISTRY,0,0
CHEBI:86904,CHEBI:86904,methyl-cis-p-coumarate,MAPPED,4-coumaric acid methyl ester,CHEBI,EXACT_MATCH,0,0
cas:19367-38-5,CHEBI:194094,methyl-trans-p-coumarate,MAPPED,(E)-4-coumaric acid methyl ester,CHEBI,NARROW_MATCH,0,0
CHEBI:176565,CHEBI:176565,Methyl 3-(4-hydroxyphenyl)propionate,MAPPED,methyl 3-(4-hydroxyphenyl)propionate,CHEBI,EXACT_MATCH,0,0
CHEBI:181871,CHEBI:181871,Methyl 6-Hydroxyangolensate,MAPPED,Methyl 6-hydroxyangolensate,CHEBI,EXACT_MATCH,0,0
CHEBI:320061,CHEBI:320061,Methyl alpha-D-glucopyranoside,MAPPED,methyl alpha-D-glucopyranoside,CHEBI,EXACT_MATCH,0,0
CHEBI:320055,CHEBI:320055,Methyl beta-D-glucopyranoside,MAPPED,methyl beta-D-glucopyranoside,CHEBI,EXACT_MATCH,0,0
cas:22329-76-6,CHEBI:67379,methyl ferulate,MAPPED,trans-methylferulate,CHEBI,NARROW_MATCH,0,0
CHEBI:15929,CHEBI:15929,methyl jasmonate,MAPPED,(-)-methyl jasmonate,CHEBI,EXACT_MATCH,0,0
CHEBI:25255,CHEBI:25255,Methyl methanesulfonate,MAPPED,methyl methanesulfonate,CHEBI,EXACT_MATCH,0,0
CHEBI:16830,CHEBI:16830,Methylamine,MAPPED,methylamine,CHEBI,EXACT_MATCH,8,8
CHEBI:59337,CHEBI:59337,Methylamine hydrochloride,MAPPED,methylamine hydrochloride,CHEBI,EXACT_MATCH,8,8
CHEBI:6872,CHEBI:6872,Methylene blue,MAPPED,methylene blue,CHEBI,EXACT_MATCH,3,3
CHEBI:15767,CHEBI:15767,methylene chloride,MAPPED,dichloromethane,CHEBI,EXACT_MATCH,0,0
CHEBI:17158,CHEBI:17158,methylglyoxal,MAPPED,methylglyoxal,CHEBI,EXACT_MATCH,0,0
cas:23121-32-6,CHEBI:169463,Methylxanthoxylin,MAPPED,"2'-Hydroxy-4',6'-dimethoxy-3'-methylacetophenone",CHEBI,NARROW_MATCH,0,0
CHEBI:6909,CHEBI:6909,Metronidazole,MAPPED,metronidazole,CHEBI,EXACT_MATCH,0,0
cas:1915-67-9,mesh:C554989,Mexicanolide,MAPPED,mexicanolide,MESH,NARROW_MATCH,0,0
CHEBI:131389,CHEBI:131389,Mg-citrate,MAPPED,magnesium citrate,CHEBI,EXACT_MATCH,4,4
CHEBI:6636,CHEBI:6636,MgCl2,MAPPED,magnesium dichloride,CHEBI,EXACT_MATCH,247,50
CHEBI:131394,CHEBI:131394,MgCl2 x 2 H2O,MAPPED,magnesium dichloride dihydrate,CHEBI,EXACT_MATCH,18,18
CHEBI:86345,CHEBI:86345,MgCl2 x 6 H2O,MAPPED,magnesium dichloride hexahydrate,CHEBI,EXACT_MATCH,2285,153
CHEBI:6636,CHEBI:6636,MgCl2 x 7 H2O,MAPPED,magnesium dichloride,CHEBI,EXACT_MATCH,11,11
CHEBI:86355,CHEBI:86355,MgCl2 x H2O,MAPPED,magnesium dichloride monohydrate,CHEBI,EXACT_MATCH,2,2
CHEBI:6636,CHEBI:6636,MgCl2x 6 H2O,MAPPED,magnesium dichloride,CHEBI,EXACT_MATCH,7,7
CHEBI:31793,CHEBI:31793,MgCO3,MAPPED,magnesium carbonate,CHEBI,EXACT_MATCH,11,11
CHEBI:32599,CHEBI:32599,MgSO4·7H2O,MAPPED,magnesium sulfate,CHEBI,EXACT_MATCH,431,52
CHEBI:31795,CHEBI:31795,MgSO47H2O,MAPPED,magnesium sulfate heptahydrate,CHEBI,EXACT_MATCH,1,1
CHEBI:32599,CHEBI:32599,MgSO4 x 6 H2O,MAPPED,magnesium sulfate,CHEBI,EXACT_MATCH,20,20
CHEBI:31795,CHEBI:31795,MgSO4 x 7 H2O,MAPPED,magnesium sulfate heptahydrate,CHEBI,EXACT_MATCH,3618,112
CHEBI:31795,CHEBI:31795,MgSO4·H2O,MAPPED,magnesium sulfate heptahydrate,CHEBI,EXACT_MATCH,2,2
NCIT:C85509,NCIT:C85509,Middlebrook 7H10 agar,MAPPED,Middlebrook 7H10 Growth Medium,NCIT,EXACT_MATCH,0,0
CHEBI:216282,CHEBI:216282,miharamycin A,MAPPED,Miharamycin A,CHEBI,EXACT_MATCH,0,0
UBERON:0001913,UBERON:0001913,Milk,MAPPED,milk,UBERON,EXACT_MATCH,0,0
FOODON:03301328,FOODON:03301328,Mineral water,MAPPED,mineral water,FOODON,EXACT_MATCH,0,0
mesh:C002363,mesh:C002363,Minimycin,MAPPED,minimycin,MESH,EXACT_MATCH,0,0
CHEBI:50697,CHEBI:50697,Minocycline hydrochloride,MAPPED,minocycline hydrochloride,CHEBI,EXACT_MATCH,0,0
CHEBI:27504,CHEBI:27504,Mitomycin C,MAPPED,mitomycin C,CHEBI,EXACT_MATCH,0,0
CHEBI:131395,CHEBI:131395,MnCl2 x 2 H2O,MAPPED,manganese(II) chloride dihydrate,CHEBI,EXACT_MATCH,0,0
CHEBI:86368,CHEBI:86368,MnCl2 x 4 H2O,MAPPED,manganese(II) chloride tetrahydrate,CHEBI,EXACT_MATCH,2310,107
CHEBI:63041,CHEBI:63041,MnCl2,MAPPED,manganese(II) chloride,CHEBI,EXACT_MATCH,0,0
CHEBI:136511,CHEBI:136511,MnO2,MAPPED,manganese dioxide,CHEBI,EXACT_MATCH,2,2
CHEBI:86360,CHEBI:86360,MnSO4,MAPPED,manganese(II) sulfate,CHEBI,EXACT_MATCH,36,36
CHEBI:86360,CHEBI:86360,MnSO4 x 1 H2O,MAPPED,manganese(II) sulfate,CHEBI,EXACT_MATCH,6,6
CHEBI:86356,CHEBI:86356,MnSO4 x 2 H2O,MAPPED,manganese(II) sulfate dihydrate,CHEBI,EXACT_MATCH,16,16
CHEBI:86358,CHEBI:86358,MnSO4 x 4 H2O,MAPPED,manganese(II) sulfate tetrahydrate,CHEBI,EXACT_MATCH,58,56
CHEBI:131524,CHEBI:131524,MnSO4 x 5 H2O,MAPPED,manganese(II) sulfate pentahydrate,CHEBI,EXACT_MATCH,31,31
CHEBI:131523,CHEBI:131523,MnSO4 x 6 H2O,MAPPED,manganese(II) sulfate hexahydrate,CHEBI,EXACT_MATCH,2,2
CHEBI:86360,CHEBI:86360,MnSO4 x 7 H2O,MAPPED,manganese(II) sulfate,CHEBI,EXACT_MATCH,6,6
CHEBI:86364,CHEBI:86364,MnSO4 x H2O,MAPPED,manganese(II) sulfate monohydrate,CHEBI,EXACT_MATCH,946,102
CHEBI:201539,CHEBI:201539,monazomycin,MAPPED,Monazomycin,CHEBI,EXACT_MATCH,0,0
CHEBI:27617,CHEBI:27617,Monensin,MAPPED,monensin A,CHEBI,EXACT_MATCH,0,0
CHEBI:30627,CHEBI:30627,MoO3,MAPPED,molybdenum trioxide,CHEBI,EXACT_MATCH,23,23
CHEBI:39074,CHEBI:39074,MOPS,MAPPED,MOPS,CHEBI,EXACT_MATCH,62,50
CHEBI:75092,CHEBI:75092,Morin,MAPPED,morin,CHEBI,EXACT_MATCH,0,0
CHEBI:63611,CHEBI:63611,Moxifloxacin,MAPPED,moxifloxacin,CHEBI,EXACT_MATCH,0,0
cas:22816-60-0,cas:22816-60-0,MreB Perturbing Compound A22,MAPPED,MreB Perturbing Compound A22,CAS,FALLBACK_REGISTRY,0,0
CHEBI:30852,CHEBI:30852,Mucic acid,MAPPED,galactaric acid,CHEBI,EXACT_MATCH,0,0
cas:84195-52-8,cas:84195-52-8,"Mucin, Bovine Submaxillary Gland, type I-S",MAPPED,"Mucin, Bovine Submaxillary Gland, type I-S",CAS,FALLBACK_REGISTRY,0,0
cas:84082-64-4,cas:84082-64-4,"Mucin from porcine stomach,Type II",MAPPED,"Mucin from porcine stomach,Type II",CAS,FALLBACK_REGISTRY,0,0
cas:84082-64-4,cas:84082-64-4,Mucin from porcine stomach type III,MAPPED,Mucin from porcine stomach type III,CAS,FALLBACK_REGISTRY,1,1
mesh:C010250,mesh:C010250,Mycobacidin,MAPPED,mycobacidin,MESH,EXACT_MATCH,0,0
CHEBI:17268,CHEBI:17268,myo-Inositol,MAPPED,myo-inositol,CHEBI,EXACT_MATCH,31,31
CHEBI:18152,CHEBI:18152,Myricetin,MAPPED,myricetin,CHEBI,EXACT_MATCH,0,0
CHEBI:28875,CHEBI:28875,Myristic acid,MAPPED,tetradecanoic acid,CHEBI,EXACT_MATCH,0,0
CHEBI:29640,CHEBI:29640,N-(3-oxohexanoyl)-DL-homoserine lactone,MAPPED,N-(3-oxohexanoyl)homoserine lactone,CHEBI,EXACT_MATCH,0,0
CHEBI:28037,CHEBI:28037,N-Acetyl-D-galactosamine,MAPPED,N-acetyl-D-galactosamine,CHEBI,EXACT_MATCH,0,0
CHEBI:15784,CHEBI:15784,N-Acetyl-D-glucosamine 6-phosphate sodium salt,MAPPED,N-acetyl-D-glucosamine 6-phosphate,CHEBI,LEXICAL_MATCH,0,0
CHEBI:17533,CHEBI:17533,N-Acetyl-L-Glutamic Acid,MAPPED,N-acetyl-L-glutamic acid,CHEBI,EXACT_MATCH,2,2
CHEBI:21547,CHEBI:21547,N-Acetyl-L-aspartic acid,MAPPED,N-acetyl-L-aspartic acid,CHEBI,EXACT_MATCH,0,0
CHEBI:21553,CHEBI:21553,N-Acetyl-L-glutamine,MAPPED,N-acetyl-L-glutamine,CHEBI,EXACT_MATCH,0,0
CHEBI:17724,CHEBI:17724,N-N Dimethyl glycine,MAPPED,"N,N-dimethylglycine",CHEBI,EXACT_MATCH,0,0
CHEBI:39060,CHEBI:39060,N-(2-acetamido)-2-aminoethanesulfonic acid,MAPPED,N-(2-acetamido)-2-aminoethanesulfonic acid,CHEBI,EXACT_MATCH,1,1
CHEBI:8006,CHEBI:8006,N-Acetyl-D-glucosamine,MAPPED,Peptidoglycan(N-acetyl-D-glucosamine),CHEBI,EXACT_MATCH,9,9
CHEBI:59640,CHEBI:59640,N-Acetylglucosamine,MAPPED,N-acetylglucosamine,CHEBI,EXACT_MATCH,35,35
CHEBI:47965,CHEBI:47965,N-acetylmuramic acid,MAPPED,N-acetylmuramic acid,CHEBI,EXACT_MATCH,1,1
CHEBI:17012,CHEBI:17012,N-acetylneuraminic acid,MAPPED,N-acetylneuraminic acid,CHEBI,EXACT_MATCH,0,0
CHEBI:41808,CHEBI:41808,n-Decane,MAPPED,decane,CHEBI,EXACT_MATCH,4,4
CHEBI:181434,CHEBI:181434,N-decanoyl-DL-Homoserine lactone,MAPPED,N-Decanoyl-DL-homoserine lactone,CHEBI,EXACT_MATCH,0,0
CHEBI:183704,CHEBI:183704,N-lauroylsarcosine sodium salt,MAPPED,[dodecanoyl(methyl)amino]acetate,CHEBI,EXACT_MATCH,0,0
CHEBI:16354,CHEBI:16354,N-methylhydantoin,MAPPED,N-methylhydantoin,CHEBI,EXACT_MATCH,3,3
CHEBI:88217,CHEBI:88217,"N,N,N′,N′-Tetrakis(2-pyridylmethyl)ethylenediamine",MAPPED,"N,N,N',N'-tetrakis(2-pyridylmethyl)ethylenediamine",CHEBI,EXACT_MATCH,0,0
CHEBI:32850,CHEBI:32850,"N,N,N′,N′-Tetramethylethylenediamine",MAPPED,"N,N,N',N'-tetramethylethylenediamine",CHEBI,EXACT_MATCH,0,0
CHEBI:172431,CHEBI:172431,N-Acetyl-glutamic acid,MAPPED,Acetyl-Glu,CHEBI,CAS_RN_LOOKUP,10,10
CHEBI:113373,CHEBI:113373,Na-3-hydroxybutyrate,MAPPED,sodium 3-hydroxybutyrate,CHEBI,EXACT_MATCH,2,2
CHEBI:32954,CHEBI:32954,Na-acetate,MAPPED,sodium acetate,CHEBI,EXACT_MATCH,806,137
CHEBI:34535,CHEBI:34535,Na-ampicillin,MAPPED,ampicillin sodium,CHEBI,EXACT_MATCH,5,5
CHEBI:113451,CHEBI:113451,Na-ascorbate,MAPPED,sodium ascorbate,CHEBI,EXACT_MATCH,27,27
CHEBI:113455,CHEBI:113455,Na-benzoate,MAPPED,sodium benzoate,CHEBI,EXACT_MATCH,36,36
CHEBI:64103,CHEBI:64103,Na-butyrate,MAPPED,sodium butyrate,CHEBI,EXACT_MATCH,23,23
CHEBI:114126,CHEBI:114126,Na-caproate,MAPPED,sodium hexanoate,CHEBI,EXACT_MATCH,7,7
CHEBI:35899,CHEBI:35899,Na-crotonate,MAPPED,crotonate,CHEBI,EXACT_MATCH,6,6
CHEBI:62965,CHEBI:62965,Na-formate,MAPPED,sodium formate,CHEBI,EXACT_MATCH,143,110
CHEBI:115197,CHEBI:115197,Na-gallate,MAPPED,sodium gallate,CHEBI,EXACT_MATCH,1,1
CHEBI:29988,CHEBI:29988,Na-glutamate,MAPPED,L-glutamate(2-),CHEBI,EXACT_MATCH,2,2
CHEBI:232798,CHEBI:232798,Na-L-lactate,MAPPED,sodium L-lactate,CHEBI,EXACT_MATCH,57,57
CHEBI:131839,CHEBI:131839,Na-laurate,MAPPED,sodium dodecanoate,CHEBI,EXACT_MATCH,4,4
CHEBI:132101,CHEBI:132101,Na-orotate,MAPPED,sodium orotate,CHEBI,EXACT_MATCH,2,2
CHEBI:132106,CHEBI:132106,Na-propionate,MAPPED,sodium propionate,CHEBI,EXACT_MATCH,36,36
CHEBI:50144,CHEBI:50144,Na-pyruvate,MAPPED,sodium pyruvate,CHEBI,EXACT_MATCH,570,146
CHEBI:60720,CHEBI:60720,Na-silicate,MAPPED,sodium silicate,CHEBI,EXACT_MATCH,197,66
CHEBI:132109,CHEBI:132109,Na-stearate,MAPPED,sodium octadecanoate,CHEBI,EXACT_MATCH,2,2
CHEBI:30924,CHEBI:30924,Na-tartrate,MAPPED,L-tartrate(2-),CHEBI,EXACT_MATCH,5,5
CHEBI:86481,CHEBI:86481,Na-thioglycolate,MAPPED,sodium thioglycolate,CHEBI,EXACT_MATCH,122,98
CHEBI:132748,CHEBI:132748,Na-vanillate,MAPPED,sodium vanillate,CHEBI,EXACT_MATCH,2,2
CHEBI:64734,CHEBI:64734,Na2-EDTA,MAPPED,EDTA disodium salt (anhydrous),CHEBI,EXACT_MATCH,426,122
CHEBI:64734,CHEBI:64734,Na2-EDTA x 2 H2O,MAPPED,EDTA disodium salt (anhydrous),CHEBI,EXACT_MATCH,103,64
CHEBI:115156,CHEBI:115156,Na2-fumarate,MAPPED,disodium fumarate,CHEBI,EXACT_MATCH,94,94
CHEBI:91251,CHEBI:91251,Na2-glyoxalate,MAPPED,sodium glyoxylate,CHEBI,EXACT_MATCH,2,2
CHEBI:16810,CHEBI:16810,Na2 alpha-ketoglutarate,MAPPED,2-oxoglutarate(2-),CHEBI,EXACT_MATCH,4,4
CHEBI:38892,CHEBI:38892,Na2B4O7,MAPPED,disodium tetraborate,CHEBI,EXACT_MATCH,8,8
CHEBI:131366,CHEBI:131366,Na2B4O7 x 10 H2O,MAPPED,disodium tetraborate decahydrate,CHEBI,EXACT_MATCH,0,0
CHEBI:29377,CHEBI:29377,Na2CO3,MAPPED,sodium carbonate,CHEBI,EXACT_MATCH,1251,126
CHEBI:64758,CHEBI:64758,Na2EDTA·2H2O,MAPPED,EDTA disodium salt dihydrate,CHEBI,EXACT_MATCH,10,10
CHEBI:91257,CHEBI:91257,Na2HAsO4 x 7 H2O,MAPPED,disodium hydrogenarsenate heptahydrate,CHEBI,EXACT_MATCH,11,11
CHEBI:34683,CHEBI:34683,Na2HPO4,MAPPED,disodium hydrogenphosphate,CHEBI,EXACT_MATCH,637,77
CHEBI:34683,CHEBI:34683,Na2HPO4 x 12 H2O,MAPPED,disodium hydrogenphosphate,CHEBI,EXACT_MATCH,112,50
CHEBI:34683,CHEBI:34683,Na2HPO4 x 2 H2O,MAPPED,disodium hydrogenphosphate,CHEBI,EXACT_MATCH,231,55
CHEBI:34683,CHEBI:34683,Na2HPO4 x 3 H2O,MAPPED,disodium hydrogenphosphate,CHEBI,EXACT_MATCH,3,3
CHEBI:34683,CHEBI:34683,Na2HPO4 x 6 H2O,MAPPED,disodium hydrogenphosphate,CHEBI,EXACT_MATCH,2,2
CHEBI:34683,CHEBI:34683,Na2HPO4 x 7 H2O,MAPPED,disodium hydrogenphosphate,CHEBI,EXACT_MATCH,19,19
CHEBI:75215,CHEBI:75215,Na2MoO4,MAPPED,sodium molybdate (anhydrous),CHEBI,EXACT_MATCH,57,57
CHEBI:75215,CHEBI:75215,Na2MoO4·2H2O,MAPPED,sodium molybdate (anhydrous),CHEBI,EXACT_MATCH,255,52
CHEBI:75213,CHEBI:75213,Na2MoO4 x 2 H2O,MAPPED,sodium molybdate dihydrate,CHEBI,EXACT_MATCH,3137,233
CHEBI:86473,CHEBI:86473,Na2MoO4 x 7 H2O,MAPPED,sodium molybdate heptahydrate,CHEBI,EXACT_MATCH,4,4
CHEBI:76208,CHEBI:76208,Na2S,MAPPED,sodium sulfide (anhydrous),CHEBI,EXACT_MATCH,32,32
CHEBI:132112,CHEBI:132112,Na2S2O3,MAPPED,sodium thiosulfate,CHEBI,EXACT_MATCH,70,70
CHEBI:32150,CHEBI:32150,Na2S2O3 x 5 H2O,MAPPED,sodium thiosulfate pentahydrate,CHEBI,EXACT_MATCH,455,112
CHEBI:61278,CHEBI:61278,Na2S2O4,MAPPED,scutellarin,CHEBI,EXACT_MATCH,25,25
CHEBI:114786,CHEBI:114786,Na2S2O5,MAPPED,sodium disulfite,CHEBI,EXACT_MATCH,4,4
CHEBI:76209,CHEBI:76209,Na2S x 9 H2O,MAPPED,sodium sulfide nonahydrate,CHEBI,EXACT_MATCH,1747,100
