source_record	record_sha256	identifier	preferred_term	mapping_status	disposition	basis
data/ingredients/mapped/Glycerol_3-phosphate.yaml	541136769c3854f039e315c0882f4d8fe5d6b7b0d35e897b1045ef720dc9518f	CHEBI:15978	Glycerol 3-phosphate	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Glycerol_Mono-oleate.yaml	5f0ffcba2d2cd18e6e874b0e9e414398b734b95fff4f9013d1ad9dac67de2d7e	CHEBI:75937	Glycerol mono-oleate	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Glycerol_Monostearate.yaml	145d4562c2975f01ff2b4ada31e418d9ba52e0640ef6843a7c44eb501c72d2af	CHEBI:75456	Glycerol monostearate	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Glycerol_Phosphate_Disodium_Salt_Hydrate.yaml	34a148f0b60690558fc0aa0970a93b619fd340e057a3e07e490000b94d3859bc	cas:55073-41-1	Glycerol phosphate disodium salt hydrate	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Glycine-NaOH_Buffer.yaml	0a826dd3c98af3a73acb1dd82a6df1a0a6c381dde15e1c8bef4fa64523b52e6a	kgmicrobe.ingredient:glycine-naoh_buffer	Glycine-NaOH buffer	MAPPED	pass_with_minor_issues	../records.tsv (byte-identical source)
data/ingredients/mapped/Glycine.yaml	a3f7af80526ce763ef05d032ef7c31caa28203bbd1ed4b788bf6b921c70f5a57	CHEBI:15428	Glycine	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Glycocholic_Acid_Hydrate.yaml	b53b2db72dea350726d5d619fb5c06bb36d8eb3a7c60bdeafca3c6abb7a49fa0	CHEBI:182320	Glycocholic acid hydrate	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Glycocyamine.yaml	1a4cc99e4a5532700c6e39fdad29ebb05d70e8fa6ef41b897a6722d86d44b644	CHEBI:16344	Glycocyamine	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Glycogen.yaml	e08ed6464b997f04310e182867ac07bf3f023799cb44b035597a2f40df866ba7	CHEBI:28087	Glycogen	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Glycogen_From_Bovine_Liver.yaml	f128118de1d8e776a928c8579b3689c24ca535aec9a41f00913550211c883d37	cas:9005-79-2	Glycogen from bovine liver	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Glycolaldehyde.yaml	68ab214d4ed9958fbf535c21c667fd84c94fc7d2bf06fa9406a297cade32302d	CHEBI:17071	glycolaldehyde	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Glycolate.yaml	7d81ac74224fd8b2d1e1094f25318e3043c7850f1469c6a12a04e89640a5dafd	CHEBI:29805	Glycolate	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Glycolic_Acid.yaml	353fe03ba10bea3bafdf291e643c3afd6857427aea6c1ccc3364d1af5aaa5706	CHEBI:17497	Glycolic Acid	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Glycyl-L-proline.yaml	304b15c87db118a3ab5bf4c151049e66ad2df40339f157c973f9681c6bd8eebc	CHEBI:70744	Glycyl-L-proline	MAPPED	pass_with_minor_issues	../records.tsv (byte-identical source)
data/ingredients/mapped/Glycyl-glycine.yaml	66281dd8537708a662a74200c22bb1d935b85f35e8dbe809384e1ccc9d9088ac	CHEBI:17201	Glycyl-glycine	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Glycyl_L-aspartic_Acid.yaml	4dac9037d5143263694c5fa105a734cd4675ead4154f1277a9a10ddb7531286a	CHEBI:73804	Glycyl L-aspartic Acid	MAPPED	pass_with_minor_issues	../records.tsv (byte-identical source)
data/ingredients/mapped/Glycylglycine.yaml	3d902b3b5870c5317df4c90d03f58ba75f356236ecb1a1dcda3a9bc4b5d461d9	CHEBI:17201	Glycylglycine	REJECTED	excluded_rejected	../records.tsv (byte-identical source)
data/ingredients/mapped/Glycylglycylglycine.yaml	f63e5a69409786eda00ff318d1a478df48d218404008f18ebf1868ff86c2d9bb	CHEBI:63961	Glycylglycylglycine	MAPPED	pass_with_minor_issues	../records.tsv (byte-identical source)
data/ingredients/mapped/Glycyrrhizic_Acid_Ammonium_Salt.yaml	aa8857f3943cf119d9009571bfcdbeda0165f666405343feaa797d2eaa903327	cas:53956-04-0	Glycyrrhizic Acid, Ammonium Salt	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Glyoxylate.yaml	d3ff4921f2340f5b976f65cd30501cf8c6317b9a84b4911c37afffcd7624b84b	CHEBI:36655	Glyoxylate	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Gold_Iii_Chloride_Hydrate.yaml	3893e76f092f6bd8b3a3db6de905846b23369c6944729b5ba8508ddcd9adfacd	cas:27988-77-8	gold (III) chloride hydrate	MAPPED	pass_with_minor_issues	../records.tsv (byte-identical source)
data/ingredients/mapped/Gossypetin.yaml	90d7b2cf1a5f3242cd4d92f9a9fea346f1afa93ec1d72d650180409306474107	CHEBI:16400	Gossypetin	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Gossypol.yaml	e894c4ae82faf10fede98f4bb83de9f2a134a3fd9f2aa5b8aa82daec746e171f	CHEBI:28584	Gossypol	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Gramicidin.yaml	e9f42f03a09b08aa9a9df9c9ea1cfb63096395fcbd5a615c2aa200171f2e6146	cas:1405-97-6	Gramicidin	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Gramicidin_S.yaml	e002cb22ddb4dd90140a5b1af9c8d1dacd0b132e858234a8e1dca324176b323f	CHEBI:5530	Gramicidin S	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Gramine.yaml	ac143d9a6fd850516c2d8cb0b14ead38ac319fab7721e30a2a4e2c878b97903e	CHEBI:28948	Gramine	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Granaticin.yaml	365e1d1684bb0505d59c0cd96ce671c43c248fa03809b445a8c8a3f331382e37	CHEBI:5533	Granaticin	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Grasseriomycin.yaml	76030b1e22ebcbc1dadadc907f1b1f446b0da2304f30c1f6312acdbb09489b2e	kgmicrobe.compound:grasseriomycin	Grasseriomycin	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Green_House_Soil.yaml	eace9ac3f9184f238e7125db89506b0663d5a78831f162e6ad365f4e4b68f3be	kgmicrobe.ingredient:green_house_soil	Green House Soil	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Grisamine.yaml	58b591dffeac0327dcb5ae5c8ef4982b5a9a08c36d200a87a037a38f5ab4d261	kgmicrobe.compound:grisamine	Grisamine	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Griseolutein_A.yaml	378bc4ec9ffc4de4caf589907b84de472aee383c50615d8208b17cab59e8811c	mesh:C018306	Griseolutein A	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Griseolutein_B.yaml	7b7b9e05443ab48bdce146b731b72c60e2d8101e3b691d461153ba6bed3a9011	mesh:C018307	Griseolutein B	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Ground_Beef.yaml	bd1f04587e0157f4f3e0dd0fa1dc7776880471deb75dc3783ba3be0411b8ba2e	FOODON:00001282	Ground beef	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Guaiacol.yaml	ba5dac33677736e24e15aa0c42a0880753128fe50a68ba458691fc9d5f70acdd	CHEBI:28591	Guaiacol	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Guaiazulene.yaml	f1380d6f52d6596efdd38459fd80ac168b135275f942117a0d2729515bf70b00	CHEBI:5550	Guaiazulene	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Guanidine_Hydrochloride.yaml	3c3f08c5273dc053357fb43a2af8578d48419aa6025cf128ff8de472ad5dae2c	cas:50-01-1	Guanidine Hydrochloride	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Guanidinium_Chloride.yaml	dee7b36bfa05afa8db7b52965c95179715d571c8d00cd04bf785f41414633e24	CHEBI:32735	Guanidinium Chloride	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Guanine.yaml	906406e3f8eaf4865f2a9dad2279fac352508d8574a27671b9eca510fccd66bc	CHEBI:16235	Guanine	MAPPED	pass_with_minor_issues	../records.tsv (byte-identical source)
data/ingredients/mapped/Guanosine.yaml	aa3fe4cd2017e418a70aa249261ef4432f8668ebc14435e6d4f3238071ada567	CHEBI:16750	Guanosine	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Gum_Arabic_From_Acacia_Tree.yaml	5edeb952611ad30db392280504893969715d5790d5d8b6eb5552cd7396e3e223	cas:9000-01-5	Gum arabic from acacia tree	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/H23-methyl_Mercaptopropionate.yaml	087928d566854b571e736b8279ec3251d62be8f7cd91d2be55a39499dec7a4f5	kgmicrobe.ingredient:h2_3_methyl_mercaptopropionate	H2+3-methyl Mercaptopropionate	MAPPED	pass_with_minor_issues	../records.tsv (byte-identical source)
data/ingredients/mapped/H2_CO2.yaml	6110474b9aa1b58a1beef31ed1f51546f853e74812c226799b3c3aa5cfe887f5	kgmicrobe.ingredient:h2_co2	H2 + CO2	MAPPED	pass_with_minor_issues	../records.tsv (byte-identical source)
data/ingredients/mapped/H2dimethylsulfide.yaml	416eb757d690420a1f1c74b26b6a2fe570c36bd40d40aadba33f36a87145901f	kgmicrobe.ingredient:h2_dimethylsulfide	H2+dimethylsulfide	MAPPED	pass_with_minor_issues	../records.tsv (byte-identical source)
data/ingredients/mapped/H2methanol.yaml	fcd693e39e3644162eedecab123476753719aaa4a6ab0547edd5ac8da242dc3f	kgmicrobe.ingredient:h2_methanol	H2+methanol	MAPPED	pass_with_minor_issues	../records.tsv (byte-identical source)
data/ingredients/mapped/H2seo3.yaml	70884df864f67411a2584f7a759042fe3855f21a94835d9f7a3ad3c10f9b3907	CHEBI:26642	H2SeO3	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/H2so4.yaml	6e6f1329c07905f5fae75ee9b3b3d0df521fe63b85c20262dff0c43c17c1f346	CHEBI:26836	H2SO4	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/H2tetramethylammonium.yaml	78e1ec9ed05f5a0d502e311c7e3935c211aa8d7fe3cd258017f73f731ebca7bb	kgmicrobe.ingredient:h2_tetramethylammonium	H2+tetramethylammonium	MAPPED	pass_with_minor_issues	../records.tsv (byte-identical source)
data/ingredients/mapped/H2trimethylamine.yaml	6e2784721aeee54d35d3d4b85e970a39c94d98edfb1917596c52446016c2122e	kgmicrobe.ingredient:h2_trimethylamine	H2+trimethylamine	MAPPED	pass_with_minor_issues	../records.tsv (byte-identical source)
data/ingredients/mapped/H2wo4.yaml	5162692a22c6cf36b480f02a345435f477eee173a90b20bd2244d7423a1edadd	CHEBI:36272	H2WO4	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/H3PO4.yaml	9d9f352e94f6f7508f2c3d0c869f41c4a94f5f3e3bb3c07196502a8cb6e2ce4e	CHEBI:26078	H3PO4	MAPPED	pass_with_minor_issues	../records.tsv (byte-identical source)
data/ingredients/mapped/H3bo2.yaml	1141c711735d317d724886d440f3a3f8f533bd2ebebf1d00fec849bcf9fd80a2	CHEBI:38267	H3BO2	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/H3bo3.yaml	9ba49752b7773e367ed46e4bcd6333e27ac444b797ba7d8ac0e32cf7baae1c15	CHEBI:33118	H3BO3	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/HOMOPIPES.yaml	1873785d4e49c89c495ace5a36c8d2d965a3f2347947baffb0e928bb3227ace7	cas:202185-84-0	HOMOPIPES	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Haemin.yaml	f383f7f9be865a12a13e6d369a568b663eaddeefc5edbfd06bc5633006c99355	CHEBI:50385	Haemin	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Halomicin.yaml	8c0bad7398d8e43ee0812117f6d368303dc8c6a0ff5a2f098b976b565bf5ac5e	kgmicrobe.compound:halomicin	Halomicin	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Hans_1000x_Minerals.yaml	ea533f8600fbb2b55d9928d9cce85c66968a8c7ec4cb4fda023809706671a2ed	kgmicrobe.ingredient:hans_1000x_minerals	Hans 1000x minerals	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Hans_100x_Vitamins.yaml	13b36b0c91d447bb49f72f6715e06dabdfddbd3f9a119659d1ee3fb3ec82ed07	kgmicrobe.ingredient:hans_100x_vitamins	Hans 100x vitamins	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Harmaline.yaml	87c504585350d598ea86322660d172e0b96616d23447e13003ed1ed40a7a0eb2	CHEBI:28172	Harmaline	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Harmalol.yaml	e93ca770e3e78831ea858d9fa2f26040806dc52c650d88f75e25ff6096db1d07	CHEBI:27943	Harmalol	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Harmane.yaml	48acd94c31c1d1b9db1ea42dbc49cded18854916186acccc164f936a5a78575f	CHEBI:5623	Harmane	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Harmine.yaml	54e70dc471dee7719cb6d781075f5f58bd94d6753671e852e296bae11252cb64	CHEBI:28121	Harmine	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Harmol.yaml	9f685d497fc886b2315341a86adb78faa5ccda12482acad9cad4a50638b7dd6c	CHEBI:192558	Harmol	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Harmol_Hydrochloride.yaml	b481dbf35e8ef53b6c1631886f94476091a706734119ef957ceaa457c6d13cd2	cas:40580-83-4	Harmol Hydrochloride	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Hcl.yaml	396ba5bf8b51c29cda96c771312bb42536b0b4a23b3462377e5059fbe9bb665e	CHEBI:17883	HCl	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Heart_Infusion_Agar_BD_211065.yaml	1ca2d82b3de84d05372ed220e9d8face54d79c34b6593bb15a64f97f3a66628d	MICRO:0000567	Heart Infusion Agar (BD 211065)	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Hecogenin.yaml	b67f57eb2e77e910a15df3cb6688e41cd3a25ed6d330f7360cd7c75b7ff4d2d4	CHEBI:5633	Hecogenin	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Helenine.yaml	1eeeda22d0e4db4490a5a13e0d3d40e528370a45a7040972c73ab749912985ba	CHEBI:2540	Helenine	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Hemin_solution_see_below.yaml	094b5ebc7a6dd4c4517517cf7c7cb52046ed6d3bc4a8888951d66e1c6015ba12	MICRO:0001598	Hemin solution (see below)	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Hemoglobin.yaml	af5e246e48cc2e2321c6bac3c4e8146498035686170b7264b025dd719efd70d8	CHEBI:5656	Hemoglobin	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Henicosane.yaml	b5d8362a22601697362a6a26918ffd2acb556325748f4c7f6484876c4f440013	CHEBI:32931	Henicosane	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Heparin_Sodium_Salt_From_Porcine_Intestinal_Mucosa.yaml	bd5b5a096c71a786b9b472151c415114ca3337c94296e827d546c31c118ca173	kgmicrobe.ingredient:heparin_sodium_salt_from_porcine_intestinal_mucosa	Heparin sodium salt from porcine intestinal mucosa	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Hepes.yaml	7d92365f64808ffb589155a60d8ba407ca6025c3dfda5aea396ac0c724ad4320	CHEBI:42334	HEPES	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Heptadecane.yaml	152197edf46cb7672c7bb4555d822b65846054532f742f9a623618736506661a	CHEBI:16148	Heptadecane	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Heptadecanoic_Acid.yaml	1402a75cbc4fc8aa997c4c29258dc48f7d0bc56fdad1395a128b44612115f78b	CHEBI:32365	heptadecanoic acid	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Heptanoic_Acid.yaml	638a7734bc04ac633985012f448025ec716704bea293df2d1b526be420a7bf38	CHEBI:45571	Heptanoic acid	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Heptanol.yaml	6311d187cc18c4039c22dbf034a644a409430dd0583a16888c596d27aba83210	CHEBI:195607	heptanol	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Hesperidin.yaml	1e9e2acff3e5196a10d7c40f4d4c2435f569d2c858bff3e2154fc8aca8c136aa	CHEBI:28775	Hesperidin	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Hexachlorocyclo-hexane.yaml	89f78d1834d7ee4d746dd1355cd73fab84ea2b67b503990afd2a198e9ed1d190	CHEBI:24536	Hexachlorocyclo-hexane	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Hexadecane.yaml	9434d50224d75f9974445e21a9e530941a569ce2133efa91e23dab641bc76dc2	CHEBI:45296	Hexadecane	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Hexadecanoate.yaml	b3563036c943def4b5431a05a2da52fe941f54036707f2dbe66a182e9584b4a4	CHEBI:7896	Hexadecanoate	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Hexane.yaml	334827e411d92a932b375b54d28387c17aee467e19d3222dd8c4404dfaf53a9f	CHEBI:29021	Hexane	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Hexanoate.yaml	cd2210b136db405ec424589ade862a45b44e6087432cacca9a03c241396b7c25	CHEBI:17120	Hexanoate	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Hexanol.yaml	fccfbc3e6e5309ca29b27077794e8e5c22df641b7b2f48692cc413253c546316	CHEBI:143552	hexanol	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Hippuric_Acid.yaml	56016925d71e172cd20e89fea50e538e9868e38a54f852253b8c6cb06ca33c68	CHEBI:18089	Hippuric acid	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Histamine.yaml	8cec931e9ec285c08f459a577326052543724083747f72490950b984494edcdb	CHEBI:18295	Histamine	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Hitachimycin.yaml	c633b53098facd609b997e0364445391dba4029223f0ceac1e34453b53dc6903	mesh:C031780	Hitachimycin	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Homovanillic_Acid.yaml	b720bb2a5d2191b87eb1661c155e11f91df3d0b54be26d17d7d96fcafd01eef0	CHEBI:545959	homovanillic acid	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Homovanillyl_Alcohol.yaml	53c0eb5ec94bc342de7981fd436e5b72e434d89e7fbb2a247241b81d35f10e54	CHEBI:173769	homovanillyl alcohol	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Hopanoid.yaml	f0f2d438212d87e49b6d5be0d158be4cc8215b2243ee78e6fede3afb9eb269f2	CHEBI:51963	Hopanoid	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Horse_Serum.yaml	82f2dcc3c661aaa4ebe3cd39c378e06999dfe68aaf9f8c5d5597dc94ea19060c	MICRO:0001235	Horse serum	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Horse_blood.yaml	a6a2270e0689b45a836de30e50474a1cf3dd3d2f8124bd8586cf250b6f757c26	MICRO:0001234	Horse blood	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Hortesin.yaml	e5bcc8c7ece864d85398790ba2e4df9b0d1a94448d0676dc118d6cb1e9f5009e	kgmicrobe.compound:hortesin	Hortesin	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Hunters_Trace_Stock_Solution.yaml	78ffea5700354371cb549de4584b990820b493bceb0c75b3964c9c799357c222	kgmicrobe.ingredient:hunters_trace_stock_solution	Hunter's Trace Stock Solution	MAPPED	pass_with_minor_issues	../records.tsv (byte-identical source)
data/ingredients/mapped/Huperzine_A.yaml	4bb1fa07b5afc2322b8ca6b2f40f2dfe7fb798595901ba7e77854b3b6ac147dd	CHEBI:78330	Huperzine A	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Hyaluronic_Acid_Sodium_Salt_From_Streptococcus_Equi.yaml	77efcdc20ef568b52dd2a5a37070546df90d3dddccb20516e7ac9b1f9c6c69e3	cas:9067-32-7	Hyaluronic acid sodium salt from Streptococcus equi	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Hydantoin.yaml	2095781a6fe56d0c1aa16cd27429df36f24990677fd10414211a2a5ab0642ea8	CHEBI:27612	Hydantoin	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Hydrastine_1r_9s.yaml	c476f5d414232fa2b925023f25fce6a635e06aba2a5ae0709e579ae626b3894b	CHEBI:69919	Hydrastine (1R, 9S)	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Hydro_Methylpteroylglutamylglutamic_Acid.yaml	987e0750feda0064ce64c91e6989a359043469ec8d8e3ce4ff277bf168ba98ca	kgmicrobe.compound:hydro_methylpteroylglutamylglutamic_acid	Hydro Methylpteroylglutamylglutamic Acid	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Hydrocarbon.yaml	397073d5d19240f9bf6e8124b1bc09ff2024d319a97d6e512f7eca8d85ad2249	CHEBI:24632	Hydrocarbon	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Hydrogen_Peroxide.yaml	0f25219719c66d42df59ffcaca69038ea78a8799638fdbcdf70327d432d0602f	CHEBI:16240	Hydrogen peroxide	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Hydrogen_Sulfide.yaml	4a1ef8d395dca14c4b5948070a67fe7566124db1b70971f42e124a72eb8583e3	CHEBI:16136	Hydrogen sulfide	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Hydrogen_gas.yaml	2152fc1281bf7cbe5b0ab09a4703e87e24c4e417eca704fb1e6d3c5a150d1ad8	CHEBI:18276	Hydrogen gas	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Hydroquinone.yaml	520cb2fccfe4a305cf954b15b63ce2d7e6a96269769ccd993cf62e02a253abfc	CHEBI:17594	Hydroquinone	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Hydrous_Ferric_Oxide.yaml	198628f2fbdba927b28160d4e708d59e7e7ab62ebeb3da6204d1b1277a33b09b	CHEBI:50819	hydrous ferric oxide	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Hydroxocobalamin_hydrochloride.yaml	9a889cb2c5b37b0360914e1f9075aba2761c67c516cbe8e26899763c31ff3d7f	NCIT:C217966	hydroxocobalamin hydrochloride	MAPPED	pass_with_minor_issues	../records.tsv (byte-identical source)
data/ingredients/mapped/Hydroxy-l-proline.yaml	ececbb9977c65c454e64dc0e42104f15911e9ca87b170f847d4a4066c0e02ba8	CHEBI:18095	Hydroxy-L-Proline	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Hydroxyacetophenone.yaml	7fd87e61a1f3f5d5edf4f6c9b9577eb5400a5fbb59f3745b72f86d5e931acf18	CHEBI:24668	Hydroxyacetophenone	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Hydroxyethylcellulose.yaml	271b7b503cdef9dec096d894649b05e973797386874758eb3ca6759b05271324	CHEBI:85249	Hydroxyethylcellulose	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Hydroxylamine_Hydrochloride.yaml	d3fa1af6f4e4475ab7fd08df21ac6f4ff7b8c655db015179a7b09bae6287d445	CHEBI:5807	Hydroxylamine hydrochloride	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Hydroxystreptomycin.yaml	df30dff42d82b226e7fbc8833f2728c70b6d40166f3a408b5d06c632e5857dc3	CHEBI:24750	Hydroxystreptomycin	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Hydroxyurea.yaml	b792992e864c621a50370b87699751c9b12a4a124db1b33f5e1377d89fa6a1ed	CHEBI:44423	Hydroxyurea	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Hygromycin.yaml	d0d2ec4bf3f4d3435113e36ea54ad68e9dc8e5db2bb16a20a42a3bba742c6716	CHEBI:24753	Hygromycin	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Hygromycin_A.yaml	ff718c6fcd8e1d74a58f894b550db0c16aee843560d01473ab81f5da08bb58c3	CHEBI:69414	Hygromycin A	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Hygromycin_B.yaml	1a9884a66362b6cac8d0be65ea9236d659e8bd1b828b6e9b9557625ec78469db	CHEBI:16976	Hygromycin B	MAPPED	needs_curation	../records.tsv (byte-identical source)
data/ingredients/mapped/Hymecromone_Methyl_Ether.yaml	dd1220e16014afda3c35415f30e3c8542974de0f1fa3b78cc37039a906a1c644	cas:2555-28-4	Hymecromone Methyl Ether	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Hypotaurine.yaml	13144bf158709116b814657f515a9fda08452f6db1562621c5a828c823474553	CHEBI:16668	Hypotaurine	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Hypoxanthine.yaml	49af0f6583217f5f96a9e1938e1471d1c39d5fc198df43eb8f504ac4b941a8f2	CHEBI:17368	Hypoxanthine	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/IPTG.yaml	87ed1de130c38ab9509ace86baa2e463a75615740e52f41d0fa0cbd1673aa411	CHEBI:61448	IPTG	MAPPED	pass_with_minor_issues	../records.tsv (byte-identical source)
data/ingredients/mapped/Icosane.yaml	d929c207b03d0358c82ad9c6cb1432e2e907279dc99556beaf93b5f43a54336b	CHEBI:43619	Icosane	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Imidazole.yaml	5df7b5dca87cfafc0c7f2a770cbda6b0ccdeb35818f609933d2f083a8a52c8e3	CHEBI:14434	Imidazole	MAPPED	pass_with_minor_issues	../records.tsv (byte-identical source)
data/ingredients/mapped/Imipenem.yaml	7c269d86c017671f1570d3eb09843b741fb3d37dc8228dda92f3085e66c62ed6	CHEBI:471744	Imipenem	MAPPED	pass	../records.tsv (byte-identical source)
data/ingredients/mapped/Impenum_Monohydrate.yaml	34ec9ace466a92ec81fc737147b871a808e5792313938f55ee7f3e808deab9a3	CHEBI:51799	Impenum monohydrate	MAPPED	pass	../records.tsv (byte-identical source)
